time,cmd_DF,cmd_F,cmd_G,meas_DF,meas_F,meas_G,ang_wrist,ang_hand,p_flag_recv
0.04114079475402832,0.3,0.0,0.0,-0.006357856651159296,-0.016292602967806245,-0.0055315682056819,-19.64,0.0,0.0
0.041243791580200195,0.3,0.0,0.0,0.002239677025673091,-0.02097971093602686,-0.014328084648244806,-19.64,0.0,0.0
0.04127049446105957,0.3,0.0,0.0,-0.009439101478699292,-0.004296682476417805,-0.017656228254580974,-19.64,0.0,0.0
0.04129195213317871,0.3,0.0,0.0,-0.0029044595212219257,-0.019215948877401277,-0.011508880557940424,-19.64,0.0,0.0
0.04131007194519043,0.3,0.0,0.0,-0.01218892150422762,-0.011936972620125611,-0.015532126013724095,-19.64,0.0,0.0
0.04132699966430664,0.3,0.0,0.0,0.0006228099490438377,-0.00589972401473615,-0.009220233490979252,-19.64,0.0,0.0
0.04134535789489746,0.3,0.0,0.0,-0.01681608446659236,0.004453570022263814,-0.012887756196880098,-19.64,0.0,0.0
0.041361093521118164,0.3,0.0,0.0,0.0024730850817471215,-0.017254407198532502,-0.0067825899359553205,-19.64,0.0,0.0
0.04137611389160156,0.3,0.0,0.0,0.0013969960111995293,-0.02181703292698198,-0.00897754146365161,-19.64,0.0,0.0
0.08252501487731934,0.3,0.0,0.0,-0.0016947113211170613,-0.01655737485355,-0.013491481065022978,-19.64,0.0,0.0
0.08262085914611816,0.3,0.0,0.0,0.0021656244101167406,-0.020699483656526286,-0.011847833090011738,-19.64,0.0,0.0
0.08264708518981934,0.3,0.0,0.0,-0.0027970993080881665,-0.024463185476749357,-0.005520077209848857,-19.64,0.0,0.0
0.08266806602478027,0.3,0.0,0.0,-0.006063579669843242,-0.019282818803881132,-0.013409812046096049,-19.64,0.0,0.0
0.08270573616027832,0.3,0.0,0.0,-0.0002680138614733091,-0.019360641199690453,-0.014976911623077994,-19.64,0.0,0.0
0.08272671699523926,0.3,0.0,0.0,-0.009557831843992818,-0.012392793616395765,-0.015549935217038532,-19.64,0.0,0.0
0.08274340629577637,0.3,0.0,0.0,-0.0018627488456272984,-0.013278562729450348,-0.009392170432237387,-19.64,0.0,0.0
0.08276033401489258,0.3,0.0,0.0,-0.002465880252806936,-0.01909132844256617,-0.014425251972280135,-19.64,0.0,0.0
0.08278083801269531,0.3,0.0,0.0,-0.005439012597970761,-0.016177553279543178,-0.009064976226252002,-19.64,0.0,0.0
0.08279943466186523,0.3,0.0,0.0,-0.005855923628524928,-0.020261278137171854,-0.006771174354297722,-19.64,0.0,0.0
0.1342308521270752,0.3,0.0,0.0,0.0009753721243785247,-0.00917532787264194,-0.0020680618937082068,-19.64,0.0,0.0
0.1343531608581543,0.3,0.0,0.0,0.0033096756819946376,-0.001854448288494979,-0.002895272871153031,-19.64,0.0,0.0
0.13439249992370605,0.3,0.0,0.0,0.0020955473907371437,-0.0028531241016729976,0.005356899004062129,-19.64,0.0,0.0
0.13442730903625488,0.3,0.0,0.0,-0.0013015716676158082,-0.0055249110407443154,0.009576657499677493,-19.64,0.0,0.0
0.13445568084716797,0.3,0.0,0.0,0.00048637132803804875,-0.007115023684905072,0.005026513365310745,-19.64,0.0,0.0
0.13448572158813477,0.3,0.0,0.0,-0.010768466923503814,-0.0005389234409235883,0.0017410600358204902,-19.64,0.0,0.0
