timestamp,exp_mode,cmd_DF,cmd_F,cmd_G,meas_pres_DF,meas_pres_F,meas_pres_G,meas_ang_wrist,meas_ang_hand,p_flag
0.05431175231933594,1,0.0,0.0,0.0,-0.013415302784989036,-0.010662203785020849,0.00035455393728946427,0.0,-0.0,1.0
0.05431175231933594,1,0.0,0.0,0.0,-0.023425618927945775,-0.009392970148537856,-0.0024018592626385577,0.0,-0.0,1.0
0.05431175231933594,1,0.0,0.0,0.0,-0.016380938271840822,-0.011623150988978323,-0.002281424080180253,0.0,-0.0,1.0
0.05431175231933594,1,0.0,0.0,0.0,-0.018125683110332656,-0.015189605633896415,-0.005347799857241056,0.0,-0.0,1.0
0.05431175231933594,1,0.0,0.0,0.0,-0.022230713247666307,-0.015706914844246956,0.0035111661448174476,0.0,-0.0,1.0
0.05431175231933594,1,0.0,0.0,0.0,-0.01149214846354865,-0.0055019856525167325,0.002792145451771932,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.0020667681095793092,0.0026588832893137708,-0.0010996379004806908,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.0003313073414991217,-0.00021913772895771393,-0.008215739335287676,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,-0.012667668316934588,-0.00061509878357726,-0.015282542232046512,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.004232828449471081,0.0012932589462577282,-0.01509904317079229,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.01769841107273432,-0.0040632126759617745,-0.00941442695533612,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.01183041485489886,-0.012347606219888927,-0.003219297209102175,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,-0.009490800051133216,-0.006287539635626175,-0.000763403450501797,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,-0.010441072213057161,-0.011254678412882888,-0.005772218990140872,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,0.006645482603718351,-0.00834678110296313,-0.015141246174514861,0.0,-0.0,1.0
0.09473729133605957,1,0.0,0.0,0.0,-0.003248493638931555,-0.002343875039416513,-0.014117216294197104,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.014372263952817401,-0.007650668626589294,-0.006152545237099908,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.004801299076730423,-0.010167620745752037,-0.015609229715973873,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.0152597113214046,-0.010528754376390616,-0.0022532803464089934,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.00337966981492962,-0.014606975013295234,-0.01432335312565639,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.017318465698593348,-0.013611120512894374,-0.0023171227429073385,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.021114051485171165,-0.00442978542050132,-0.003263193855938631,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.027975066543231987,0.00039629807370381275,-0.013298115953434025,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.014058872165609214,-0.002420660014221972,1.3705904696800642e-06,0.0,-0.0,1.0
0.1356494426727295,1,0.0,0.0,0.0,-0.025259490824755565,-0.0054745387653032315,-0.00883633257419077,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.019677814187881462,0.005329231961691376,-0.008469072262206691,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.00144614735221466,0.0023946360165465774,-0.0012724714250372789,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,0.0022623936073747335,-0.004320287087686986,-0.011743422195610049,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.004833671600711659,0.0002656725083722051,-0.0030306619393389877,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.021219891026554617,-0.0035989038826016832,0.007150462519709429,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.008397679840404676,-0.012679479145678236,-0.0018920836424818732,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.012462683379447831,-0.02457569210994294,0.0009719031256345947,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.005551907148636106,-0.013781966021328917,-0.009948625643336683,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.009477884914211643,-0.013951641555692083,-0.013081137853824398,0.0,-0.0,1.0
0.18622922897338867,1,0.0,0.0,0.0,-0.02291305148640354,-0.01102578649961869,-0.007360774085675071,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.015418017477336225,-0.015450175784279168,-0.005045156769240213,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.012186902201357031,-0.01778276398513117,-0.012436033756029913,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.025369363892644894,-0.01772994392177641,-0.00017201149363658375,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.01851213220039616,-0.013574801179763448,-0.008762910911329243,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.007818653803985444,-0.0021819580761076917,0.0003988421145767542,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.00369777814065873,-0.007767586142325862,0.005183787156675483,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.012988524878852851,-0.002035423500836231,0.00382711885689155,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.005710217628290497,-0.0067747118139295966,-0.0013153258805716807,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.004220922067597262,-0.00939847592105874,0.0031925874143295986,0.0,-0.0,1.0
0.22660112380981445,1,0.0,0.0,0.0,-0.006160076919054124,-0.018142559908743368,0.006584612082459015,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.01005816215798826,-0.013313687723429005,-0.007508202204293811,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.005817598712318754,-0.014086571588982948,-0.002948168118967038,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,0.008022963465620998,-0.015253241979222853,-0.0019384077608944122,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,0.008842788620426721,-0.01041578582478573,-0.008424892160869224,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.00948909007033255,-0.019535793753124364,-0.01833327794505555,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.014092756471600187,-0.0190148684377407,-0.0076332436212976015,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,0.0027493358987749923,-0.007840774814978628,0.0069465705380053954,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,0.007710023096168813,-0.00430016978400745,0.01071880326001247,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.009065788543097069,-0.0034278227637373044,0.014343534734174762,0.0,-0.0,1.0
0.2669551372528076,1,0.0,0.0,0.0,-0.01532897529841149,-0.007548749604249522,0.015425928030903986,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,0.00030386646635449926,-0.004000094001315715,0.0025850745842988755,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.014066344903065792,-0.008314281462464747,-0.010481750949591568,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.0232893196804153,-0.014223809387875923,-0.016311250661975474,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.029690210850335474,-0.02276962150467817,-0.010232090085607097,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.019151301799185283,-0.022106079575313856,-0.005227727108291885,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.005856577387065221,-0.017153112905862935,-0.009506179799818984,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-3.2861915398233976e-05,-0.012795985283661689,-0.004575739421850892,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.014580982529530785,-0.0132661489384762,-0.00728606624684711,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.010657385004985436,-0.010716060788893466,-0.008359447634516088,0.0,-0.0,1.0
0.30731868743896484,1,0.0,0.0,0.0,-0.00987518255129034,-0.013646856404763714,0.0019945733835253026,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,-0.015482063041491727,-0.019700365152661426,0.004213323825964335,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.001134201989000638,-0.01838117528606391,-0.006660000400936727,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.0134243289160414,-0.013780128217708295,-0.006823660047044588,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,-0.00373935856983618,-0.012378505388614609,0.007616461238594167,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.01229114174024607,-0.01834857449597757,0.00439390618256878,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.015714481317919672,-0.006520137502621831,-0.0010293815796244977,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.007944939456489056,-0.010455543266527626,-0.0065651848351893465,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,-0.009468758341037392,-0.009028148118915984,0.007380707532086288,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,-0.013312631643797783,-0.005999880172965367,-0.006801704775105704,0.0,-0.0,1.0
0.3577723503112793,1,0.0,0.0,0.0,0.0006890244085955325,0.0001064845391082584,-0.00275519700143618,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,0.0051332779052324345,-0.00681679966821282,0.0054361482195552984,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.004543593125921637,-0.01429845749166106,-0.0068408438398161985,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.008578110228566416,-0.008732503552490549,-0.004756468963839267,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,0.003884686845619811,-0.006228009277496106,0.002826565328444445,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.010052788127700687,-0.006552281505786382,-0.005500006579016725,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.001379237458405699,-0.017320416326623674,0.0070336901672866155,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.0027062597479141893,-0.024650419948491903,0.009753683936866434,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.01537833513090038,-0.025514065086450058,0.017888548041598548,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,-0.0007121610065837381,-0.017179406741458972,0.0015697749155232166,0.0,-0.0,1.0
0.398146390914917,1,0.0,0.0,0.0,0.0002940178343161924,-0.010719148104481815,0.0029315963956548885,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.005557410002515496,-0.020473850711048996,0.011762516894716184,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,0.011808557636458309,-0.02496142308582835,-0.001920565654034812,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,0.0066823590623871785,-0.023735738684079005,-0.0017235700179123947,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.0026930599271988397,-0.013013425692536804,-0.0003975725554854926,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,0.0006094658702440889,-0.010095813757553303,-0.011520508750791369,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,0.003213812175558553,-0.01034200437132601,-0.007119049988299657,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.00867855351690918,-0.00830113890780486,-0.0003415620467297743,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.010028430707797638,-0.012202185672726793,-0.0009080362043594537,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.016222001642232357,-0.0072745262420153296,0.001443965100768562,0.0,-0.0,1.0
0.4385213851928711,1,0.0,0.0,0.0,-0.0019404697005162268,-0.01357135101596869,-0.007103651363745136,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,-0.008187616336590417,-0.01712940754965282,-0.001081603972079629,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,-0.005225027040471909,-0.018534460642703105,-0.0023852232696123885,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,0.004660895221254381,-0.011430039540394583,-0.000940805609159922,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,-0.001029424463871975,-0.015391436966989788,0.00013548944642217468,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,0.0027767487077019937,-0.010622585427498247,-0.009306868596967702,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,-0.008607522257169901,-0.010872690462369296,-0.006412270374369329,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,-0.009542505524748357,-0.009872801467403663,0.0005233066057771373,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,0.007445312367834783,-0.0027826866486475098,-0.007025354937817321,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,0.000997280736112915,-0.008723555527187425,-0.005394504394682805,0.0,-0.0,1.0
0.4789004325866699,1,0.0,0.0,0.0,0.013056929038337533,-0.008343327479223978,-0.003633051335212997,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,0.0031909278533786755,-0.013535348244662201,-0.0033663432750485884,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.003079817806246962,-0.005141447009721402,-0.013262784688203216,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.013869809656008725,-0.012098780301284563,0.00012530042890540957,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.013968930294878272,-0.005511424319105489,-0.0019967669503799016,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.0031009209558309067,0.0007233104110924444,-0.001688533491416947,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,0.0017245245804233872,0.0008061223884040907,0.004326398758727095,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.003870159192674662,-0.008191555843056144,0.009385607478324641,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,0.004055500458956711,-0.0008642965249797778,0.004925259809532427,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.005762464904944004,-0.0003903040320424269,-0.004438329055323711,0.0,-0.0,1.0
0.5292868614196777,1,0.0,0.0,0.0,-0.004636478938416858,-0.00695102164395248,-0.003553187196015577,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.015203240665199945,0.0011556331612698676,-0.009205420593624473,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.010761531737716053,0.0024880358934573042,-0.007093086131948235,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-6.020074361630072e-05,0.0053784077656951505,-0.005849811745678482,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.0024167698109171082,-0.0012586141279236555,0.003795386037083356,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,0.006781396813321885,-0.010877561906216032,-0.007797327799417353,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.00831183657711698,-0.013286975129570049,0.002628326647349394,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.013865643815951477,-0.00880738994157421,-0.008979698744910537,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.014682970060024718,-0.008341933032991501,-0.004303780883661526,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,-0.016178864709606534,-0.016121243248693604,-0.004576207814808178,0.0,-0.0,1.0
0.5696399211883545,1,0.0,0.0,0.0,0.0022576396995215233,-0.011233323959582943,-0.013630060493201448,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.0002869615433071951,-0.006691973302685512,-0.012324494420904508,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.011811740387537215,-0.01772306698538429,0.0003249278368064709,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,0.0054562766336747615,-0.0075155619046787595,-0.001518528918356002,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.014173668711417217,0.0004068374167296624,-0.003112536062225158,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.016080955876638842,-0.007835458229436463,-0.0018497179970679803,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.0043723214924090495,-0.007926163978312601,-0.008586378230386434,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,0.007906045202245122,-0.009812033330859143,0.0023667343614857837,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,0.004111872435054924,-0.014764522964125467,-0.012145176704542874,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.008739990802681842,-0.013922005958243461,-0.009553782477233687,0.0,-0.0,1.0
0.6099715232849121,1,0.0,0.0,0.0,-0.013827428653801101,-0.015052484808155932,-0.003597238769551893,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.005867712412374409,-0.012915086421258421,-0.01503286921548135,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.005342369515962295,-0.01725436077705504,-0.02043461842663199,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.0003148785402377327,-0.018772132631293532,-0.001642941442812966,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.015044433999037536,-0.024971180758714795,0.002171491608429568,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,0.0006098394728187423,-0.018114969380365557,-0.008558212553336428,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.0049351858447572675,-0.016270842696202634,-0.0036082856952833276,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.016954956694380435,-0.013019558598383404,-0.012768602488762387,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.012934017528157989,-0.007308187032976303,0.001141673980438564,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,0.005272205919563729,-0.009633437997213879,-0.011367690918695482,0.0,-0.0,1.0
0.6503150463104248,1,0.0,0.0,0.0,-0.002420054132263711,-0.013045247335034454,-0.006865258062358221,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,0.0037609580915978712,-0.008444414951204042,0.0031548940714527375,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.009427980456681898,-0.014458837481053338,0.0017034727088589227,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.017528537572343208,-0.019485766523371507,-0.00679463601874448,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.0019858040166719883,-0.015947307878888806,-0.0032632930384663738,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.013897717757570819,-0.010254548950984295,-0.0019868876659103816,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.011234692504771895,-0.009706275047254749,-0.010254128782631355,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.006630071742309739,-0.0038875160083618634,-0.004567590304697382,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.017539199488141463,-0.0014570165326662052,-0.009998575990977117,0.0,-0.0,1.0
0.7007858753204346,1,0.0,0.0,0.0,-0.003874265408822497,-0.004268925780274204,-0.008319711845562692,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,0.006973162807373204,-0.011677844915968346,0.0004304391239741791,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.007076922866670591,-0.013475391134238788,-0.004800334488465485,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,0.0007559025239398087,-0.009368303611976684,0.001171951159313267,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.007046948407999852,-0.008762943883847565,-0.008557282221796974,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.01563137128519439,-0.015457940894466882,-0.00889719677453169,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.010375495054542064,-0.020863375153406118,0.0071554157250152935,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,0.003662132155605499,-0.019781834106779774,-0.007969493094177051,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.007429547653515376,-0.018329788357183536,-0.0039946944810421185,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.009847489104963946,-0.01683357411673334,0.005507889660970914,0.0,-0.0,1.0
0.7411460876464844,1,0.0,0.0,0.0,-0.006431816235592113,-0.018262570162387515,-3.561517646656372e-05,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.013922750564665076,-0.020954653691666478,-0.006713583646104413,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.010349492944802306,-0.014940540889415654,0.00029081623776176893,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.023012662470015103,-0.01887655195930474,-0.009475836446659015,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.022078811252442543,-0.012020249989286734,-0.00262603134926481,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.017595693059828315,-0.01769365710473518,-0.0011933766510860064,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.016844052787066348,-0.022122391452021776,0.0008063738564526148,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,0.006550159559372402,-0.02193589332398061,-0.005535178116843831,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.010086632488149968,-0.018482873427424072,-0.0007731469797896907,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.01226202656238275,-0.02555979526812345,9.49063937408386e-06,0.0,-0.0,1.0
0.7815346717834473,1,0.0,0.0,0.0,-0.0032920355470104717,-0.02081153328526716,-0.010427390092657179,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,0.0015104551382406483,-0.013707566743094972,-0.01048623088577158,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,0.0005870762774930023,-0.018289503132701376,-0.007791461861828872,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,0.007554731665796244,-0.015519467881002452,-0.009646931739411519,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,-0.0041940860756773885,-0.008626167297326723,-0.01691626115470306,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,-0.015037837930222906,-0.005868529850027433,-0.023128776186558533,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,-0.011943664064166628,-0.015624806085365596,-0.011333986287682353,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,-0.0018197602862708652,-0.011689141654028666,-0.012134829892651697,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,0.0041031201585287995,-0.0014468368606627223,-0.007246134837910101,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,0.008824444141229416,-0.012685744623843784,-0.0026847846358652168,0.0,-0.0,1.0
0.8320238590240479,1,0.0,0.0,0.0,-0.0014939998111711998,-0.012720065959719072,-0.015501265787804872,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.006732295784441799,-0.011408165606750616,-0.005840107124914877,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,0.0006252523603280209,-0.011049049650395795,-0.009265402741335584,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.0009883612082882843,-0.0015148100562087884,-0.01567367092536357,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,0.0039772015147486505,-0.008492274574646717,-0.013848853171062077,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.0076626176277854305,-0.004340613557660596,-0.012694522155670272,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.010286036674895718,-0.009489309246608476,-0.009236452969275456,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.006790009184690341,-0.012103914210193717,-0.0016178608215821912,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.0108768873560738,-0.01306086124683033,-0.005969955640350877,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.004737847904980095,-0.01977817069843362,-0.005010177638363177,0.0,-0.0,1.0
0.8724021911621094,1,0.0,0.0,0.0,-0.007664040356964595,-0.011488553043510395,-0.004109073816116376,0.0,-0.0,1.0
0.9127545356750488,1,0.0,0.0,0.0,0.003038586072325054,-0.007318595338971453,-0.01388017534283927,0.0,-0.0,1.0
