meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,wrist_velocity,grip_angle_deg,grip_velocity,flag,force_N,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.016107480780175962,-0.013421123340537909,-0.0006198989362958237,1.98,0.0,6.84,0.0,1.0,-0.06622516556291913,0.0,0.0,0.2546547,0.92941,-0.78339964,0.37639641165733334,0.5788229942321778,0.06498010754585266
-0.008826707262804281,-0.014523883766881688,0.001998979605247822,1.98,0.0,6.84,0.0,1.0,-0.035706656086922806,0.005,0.0,0.2546547,0.92941,-0.78339964,0.37639641165733334,0.5788229942321778,0.06498010754585266
-0.0053582581734871616,-0.01997331474191887,-0.004322152288443955,1.98,0.0,6.84,0.0,1.0,0.0863673818170625,0.01,0.0,0.2546547,0.92941,-0.78339964,0.37639641165733334,0.5788229942321778,0.06498010754585266
-0.01389186637986436,-0.0046814954708586185,-0.011577442305468543,1.98,0.0,6.84,0.0,1.0,-0.11200292977691362,0.015,0.0,0.2546547,0.92941,-0.78339964,0.37639641165733334,0.5788229942321778,0.06498010754585266
-0.010759595370027662,-0.024693163378724473,-0.009897388489615423,1.98,0.0,6.84,0.0,1.0,-0.035706656086922806,0.02,0.0,0.5799737,1.5709692,-0.8185942,0.47399210929870605,0.6,0.054421734809875486
-0.005254561663046674,-0.019907047747656583,-0.012786961369187836,1.98,0.0,6.84,0.0,1.0,-0.1577806939909081,0.025,0.0,0.5799737,1.5709692,-0.8185942,0.47399210929870605,0.6,0.054421734809875486
0.0015292007252270408,-0.020693047562103457,-0.011491803096304994,1.98,0.0,6.84,0.0,1.0,-0.05096591082492097,0.03,0.0,0.5799737,1.5709692,-0.8185942,0.47399210929870605,0.6,0.054421734809875486
-0.0011865938601839433,-0.022802716890152636,-0.011367595631285017,1.98,0.0,6.84,0.0,1.0,-0.3561510055848842,0.035,0.0,0.5799737,1.5709692,-0.8185942,0.47399210929870605,0.6,0.054421734809875486
-0.0019457062181194936,-0.013837221668334308,-0.004840851840347034,1.98,0.0,6.84,0.0,1.0,0.14740440076905514,0.04,0.0,0.78684103,2.018149,-0.9390026,0.5360523104667664,0.6,0.018299227952957152
0.008724056024010473,0.003021595245261974,0.0015489904531001465,2.16,6740.8457142857205,6.84,0.0,1.0,-0.29511398663289157,0.045,0.0,0.78684103,2.018149,-0.9390026,0.5360523104667664,0.6,0.018299227952957152
0.012023773286119987,0.019032603761298613,-0.005687651227403799,2.16,0.0,6.66,-17557.55162790695,1.0,-0.08148442030091729,0.05,0.0,0.78684103,2.018149,-0.9390026,0.5360523104667664,0.6,0.018299227952957152
0.034394623918178484,0.036670279547833674,-0.004702942760842559,2.52,41943.039999999986,6.3,-41943.04000000004,1.0,-0.34089175084688605,0.055,0.0,0.78684103,2.018149,-0.9390026,0.5360523104667664,0.6,0.018299227952957152
0.05607074008824269,0.06472225131203203,0.007328854971106914,2.88,41943.039999999986,5.76,-62914.560000000005,1.0,-0.020447401348924643,0.06,0.0,0.93709385,2.313262,-1.0821522,0.5811281561851501,0.6,0.0
0.06911899196291953,0.08458175503163798,0.0025167741002864352,3.2399999999999998,37748.73599999999,5.22,-56623.10400000001,1.0,-0.24933622241889708,0.065,0.0,0.93709385,2.313262,-1.0821522,0.5811281561851501,0.6,0.0
0.09073979708174779,0.08526278662623007,0.008656112161446355,3.96,88820.55529411767,4.32,-111025.694117647,1.0,0.025330362865069844,0.07,0.0,0.93709385,2.313262,-1.0821522,0.5811281561851501,0.6,0.0
0.11354654559565967,0.10830676832308686,0.013290621253390627,4.68,91512.08727272724,3.2399999999999998,-137268.13090909098,1.0,-0.41718802453687687,0.075,0.0,0.93709385,2.313262,-1.0821522,0.5811281561851501,0.6,0.0
0.12554529757553726,0.12207493851646996,0.0070890326717505435,5.58,121770.1161290323,1.98,-170478.16258064512,1.0,-0.24933622241889708,0.08,0.0,1.0415394,2.4776046,-1.2363297,0.6,0.6,0.0
0.13670613492822578,0.14012189651411153,0.011811075612690786,6.4799999999999995,21.825882026434762,1.26,-17.46070562114782,1.0,-0.29511398663289157,0.085,0.0,1.0415394,2.4776046,-1.2363297,0.6,0.6,0.0
0.16018488777264744,0.1642193990559302,0.0027681979655375544,7.02,21778.116923076923,1.7999999999999998,21778.116923076916,1.0,-0.14252143925290994,0.09,0.0,1.0415394,2.4776046,-1.2363297,0.6,0.6,0.0
0.17743259322605015,0.17043511292106958,2.922447677948915e-05,7.739999999999999,68634.06545454543,2.16,34317.03272727276,1.0,-0.5697805719168585,0.095,0.0,1.0415394,2.4776046,-1.2363297,0.6,0.6,0.0
0.1917633454870359,0.17665203385415373,-0.0013785192481061723,8.64,99338.77894736856,2.16,0.0,1.0,-0.005188146610926481,0.1,0.0,1.0124794,2.4717073,-1.1151724,0.6,0.6,0.0
0.2097344899351133,0.20726253384719873,0.010522709876086018,9.719999999999999,137268.1309090907,1.7999999999999998,-45756.043636363676,1.0,-0.29511398663289157,0.105,0.0,1.0124794,2.4717073,-1.1151724,0.6,0.6,0.0
0.2241857856233652,0.21633786608434724,0.007910040977252744,11.16,158942.0463157896,1.44,-39735.51157894736,1.0,-0.23407696768089892,0.11,0.0,1.0124794,2.4717073,-1.1151724,0.6,0.6,0.0
0.2353488264870041,0.22839394521048736,-0.0003162323597769178,12.24,141557.76,1.44,0.0,1.0,-0.21881771294290076,0.115,0.0,1.0124794,2.4717073,-1.1151724,0.6,0.6,0.0
0.24975931125136805,0.24533785849963174,0.008636596531407581,13.68,188743.67999999993,1.44,0.0,1.0,-0.12726218451491178,0.12,0.0,1.185653,2.448498,-1.5319625,0.6,0.6,0.0
0.2628976806875447,0.2543792991433003,0.004649492988891885,15.12,32.59856950096611,1.44,0.0,1.0,-0.4477065340128732,0.125,0.0,1.185653,2.448498,-1.5319625,0.6,0.6,0.0
0.272161143735798,0.2591061429288427,0.006589535101216388,16.74,83886.07999999996,1.44,0.0,1.0,-0.2035584582049026,0.13,0.0,1.185653,2.448498,-1.5319625,0.6,0.6,0.0
