meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,t_recv,t_recv_rel,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.006260577819174275,-0.019581952164908937,-0.007984626588725872,8.82,-4.32,1.0,0.14029358806117642,15357.307892736,0.0,0.0,0.0,0.5099583864212036,-0.4216846823692322,-1.0,0.45298752188682556,0.1734946072101593,0.0
-0.002365702376772022,-0.01841903819945966,-0.004816752384181147,8.82,-4.32,1.0,0.033478804895189285,15357.308067712,0.00017497599947091658,0.005,0.0,0.5099583864212036,-0.4216846823692322,-1.0,0.45298752188682556,0.1734946072101593,0.0
-0.0071147248141486714,-0.005426879452140703,0.0069246012931550955,8.82,-4.32,1.0,0.018219550157191122,15357.308073536,0.00018079999972542282,0.01,0.0,0.5099583864212036,-0.4216846823692322,-1.0,0.45298752188682556,0.1734946072101593,0.0
-0.009731918736026673,-0.008268378562847033,0.010024845117317443,8.82,-4.32,1.0,-0.16489150669878683,15357.30807696,0.00018422399989503901,0.015,0.0,0.5099583864212036,-0.4216846823692322,-1.0,0.45298752188682556,0.1734946072101593,0.0
-0.0021017733529037396,-0.007857843250776061,-0.0024249318312670543,8.82,-4.32,1.0,0.09451582384718193,15357.308080512,0.00018777600052999333,0.02,0.0,0.7866032123565674,-0.37317633628845215,-1.0,0.5359809994697571,0.1880471110343933,0.0
-0.0043730837310056924,-0.005021806148757201,0.0003492822300128117,8.82,-4.32,1.0,0.04873805963318745,15357.308084768,0.00019203199917683378,0.025,0.0,0.7866032123565674,-0.37317633628845215,-1.0,0.5359809994697571,0.1880471110343933,0.0
0.002246561985804617,-0.004057267671463646,-0.0036023552749322283,8.82,-4.32,1.0,0.09451582384718193,15357.308088992,0.00019625599998107646,0.03,0.0,0.7866032123565674,-0.37317633628845215,-1.0,0.5359809994697571,0.1880471110343933,0.0
-0.008632373885166307,-0.0016257418828881766,-0.012346397220593268,8.82,-4.32,1.0,-0.1343729972227905,15357.30809232,0.0001995839993469417,0.035,0.0,0.7866032123565674,-0.37317633628845215,-1.0,0.5359809994697571,0.1880471110343933,0.0
-0.01255363153580704,-0.009945374885051693,-0.014633753282690605,8.82,-4.32,1.0,0.04873805963318745,15357.351782752,0.04389001600065967,0.04,0.0,0.9392795562744141,-0.29517680406570435,-1.0,0.5817838907241821,0.21144697070121765,0.0
-0.010943044366245224,0.0008347107737983483,-0.008360353370927548,8.82,-4.32,1.0,0.14029358806117642,15357.35180624,0.04391350399964722,0.045,0.0,0.9392795562744141,-0.29517680406570435,-1.0,0.5817838907241821,0.21144697070121765,0.0
-0.002810928698440303,-0.005685352471997364,0.0051098786197539756,8.82,-4.32,1.0,0.32340464491715437,15357.351811936,0.04391919999943639,0.05,0.0,0.9392795562744141,-0.29517680406570435,-1.0,0.5817838907241821,0.21144697070121765,0.0
-0.010536587502175423,-0.0025259170134050457,0.006981319850922933,8.82,-4.32,1.0,-0.11911374248479234,15357.351815968,0.04392323200045212,0.055,0.0,0.9392795562744141,-0.29517680406570435,-1.0,0.5817838907241821,0.21144697070121765,0.0
-0.017250835753689596,-0.0010040349935400022,0.005198865439077898,8.82,-4.32,1.0,0.1097750785851801,15357.351819872,0.04392713599918352,0.06,0.0,1.0,-0.22336389124393463,-1.0,0.6000000238418579,0.23299084603786469,0.0
0.005860670225547159,-0.004441940053982116,-0.005314489374473754,8.82,-4.32,1.0,0.033478804895189285,15357.35182464,0.04393190399969171,0.065,0.0,1.0,-0.22336389124393463,-1.0,0.6000000238418579,0.23299084603786469,0.0
-0.00142661478376641,-0.019073461894167535,-0.006421916754802918,8.82,-4.32,1.0,0.15555284279917458,15357.351829728,0.043936992000453756,0.07,0.0,1.0,-0.22336389124393463,-1.0,0.6000000238418579,0.23299084603786469,0.0
-0.011291114416640274,-0.015342410261376836,0.003737055573491011,8.82,-4.32,1.0,-0.3327433088168217,15357.351833312,0.04394057599893131,0.075,0.0,1.0,-0.22336389124393463,-1.0,0.6000000238418579,0.23299084603786469,0.0
