meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,t_recv,t_recv_rel,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.010002802771563304,-0.002546571304820809,0.0013509740255172769,10.08,-4.14,1.0,0.29288613544115805,15416.620037088,0.0,0.0,0.0,0.1565181165933609,-0.02344128116965294,-1.0,0.34695544838905334,0.29296764731407166,0.0
-0.014687676792692499,-0.014541659168173484,0.0009288260868197127,10.08,-4.14,1.0,-0.012298959318805203,15416.620284544,0.00024745600057940464,0.005,0.0,0.1565181165933609,-0.02344128116965294,-1.0,0.34695544838905334,0.29296764731407166,0.0
-0.01631821398256509,-0.016197977630726362,0.0016364117484656986,10.08,-4.14,1.0,0.1097750785851801,15416.62029568,0.00025859200104605407,0.01,0.0,0.1565181165933609,-0.02344128116965294,-1.0,0.34695544838905334,0.29296764731407166,0.0
-0.00595758480587077,-0.013792608507355838,0.00018509661148129867,10.08,-4.14,1.0,-0.04281746879480153,15416.620303424,0.00026633600100467447,0.015,0.0,0.1565181165933609,-0.02344128116965294,-1.0,0.34695544838905334,0.29296764731407166,0.0
-0.004174528747089912,-0.017547814478718258,-0.008056110868432012,10.08,-4.14,1.0,-0.027558214056803365,15416.62031056,0.00027347200011718087,0.02,0.0,-0.13169211149215698,0.07342024892568588,-1.0,0.26049238443374634,0.3220261037349701,0.0
-0.006836677000118162,-0.014683277751103178,-0.002768571126250546,10.08,-4.14,1.0,-0.47007660145880514,15416.620319456,0.00028236800062586553,0.025,0.0,-0.13169211149215698,0.07342024892568588,-1.0,0.26049238443374634,0.3220261037349701,0.0
-0.010612598017174974,-0.012344233598832657,-0.001452405730238253,10.08,-4.14,1.0,-0.05807672353279969,15416.620327168,0.00029008000092289876,0.03,0.0,-0.13169211149215698,0.07342024892568588,-1.0,0.26049238443374634,0.3220261037349701,0.0
-0.008039700952622934,-0.013616958549534045,-0.001793754827463611,10.08,-4.14,1.0,-0.07333597827079785,15416.620334816,0.00029772800007776823,0.035,0.0,-0.13169211149215698,0.07342024892568588,-1.0,0.26049238443374634,0.3220261037349701,0.0
-0.006893615113661834,-0.013220190549614302,-0.005038868731869171,10.08,-4.14,1.0,0.14029358806117642,15416.620341312,0.00030422400050156284,0.04,0.0,0.04813327267765999,-0.1615404188632965,-1.0,0.314439982175827,0.25153788924217224,0.0
-0.002776977483616795,-0.013485309428332384,-0.00749985432431025,10.08,-4.14,1.0,0.07925656910918377,15416.660755104,0.040718016000028,0.045,0.0,0.04813327267765999,-0.1615404188632965,-1.0,0.314439982175827,0.25153788924217224,0.0
