meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,t_recv,t_recv_rel,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.008461164332983084,0.0024844797084728563,-0.006925509245588064,8.82,-2.34,1.0,-0.2411877803888327,7246.083606176,0.0,0.0,0.0,0.7192431092262268,-0.8796582221984863,-1.0,0.5157729387283325,0.0361025333404541,0.0
-0.012163417670780328,-0.01350374763077849,-0.007278013780776961,8.82,-2.34,1.0,0.15555284279917458,7246.083857824,0.00025164799990307074,0.005,0.0,0.7192431092262268,-0.8796582221984863,-1.0,0.5157729387283325,0.0361025333404541,0.0
-0.008310710418690527,-0.01922767761957997,-0.005701675216201876,8.82,-2.34,1.0,-0.04281746879480153,7246.083868416,0.0002622399997562752,0.01,0.0,0.7192431092262268,-0.8796582221984863,-1.0,0.5157729387283325,0.0361025333404541,0.0
-0.00906748974102933,-0.021456693113010433,-0.005926625714757693,8.82,-2.34,1.0,0.5217749565111305,7246.083875552,0.0002693759997782763,0.015,0.0,0.7192431092262268,-0.8796582221984863,-1.0,0.5157729387283325,0.0361025333404541,0.0
-0.0010456319167745514,-0.006903247499772723,-0.004950987085307555,8.82,-2.34,1.0,-0.3327433088168217,7246.083882656,0.00027648000013869023,0.02,0.0,0.5698668956756592,-0.4042312502861023,-1.0,0.4709600806236267,0.17873063683509827,0.0
-0.006186738681853709,-0.004926657742701051,-0.0069422724406656925,8.82,-2.34,1.0,0.09451582384718193,7246.083891072,0.000284896000266599,0.025,0.0,0.5698668956756592,-0.4042312502861023,-1.0,0.4709600806236267,0.17873063683509827,0.0
-0.004588665788556364,-0.007684727094017933,-0.009911364991407946,8.82,-2.34,1.0,-0.21066927091278131,7246.0838984,0.0002922240000771126,0.03,0.0,0.5698668956756592,-0.4042312502861023,-1.0,0.4709600806236267,0.17873063683509827,0.0
-0.007127655456864182,0.003955268432913232,-0.0026418252732539746,8.82,-2.34,1.0,0.1097750785851801,7246.083905376,0.0002991999999721884,0.035,0.0,0.5698668956756592,-0.4042312502861023,-1.0,0.4709600806236267,0.17873063683509827,0.0
-0.007787510174071612,-0.013158396915954782,-0.006607688392206108,8.82,-2.34,1.0,-0.08859523300879601,7246.127198912,0.0435927359994821,0.04,0.0,0.27003806829452515,-0.13281914591789246,-1.0,0.3810114562511444,0.26015424728393555,0.0
-0.0050424657889041775,-0.025187373412688337,-0.003997171498595946,8.82,-2.34,1.0,-0.04281746879480153,7246.127214304,0.043608127999505086,0.045,0.0,0.27003806829452515,-0.13281914591789246,-1.0,0.3810114562511444,0.26015424728393555,0.0
-0.0035533654167745426,-0.01860106811144322,-0.0004433151743465349,8.82,-2.34,1.0,-0.012298959318805203,7246.127218048,0.04361187199992855,0.05,0.0,0.27003806829452515,-0.13281914591789246,-1.0,0.3810114562511444,0.26015424728393555,0.0
