time,pattern,bpm,obs_wrist,cmd_DF,real_P_DF,target_val
6.496000423794612e-06,single_4,60.0,0.02199114857512855,-0.116128996,0.2651613,19.999999324831666
0.2806825920006304,single_4,60.0,0.02199114857512855,0.72587484,0.5177625,0.0
0.412501759999941,single_4,60.0,0.18535396656179778,0.4564166,0.436925,0.0
0.4326553920000151,single_4,60.0,0.23561944901923448,0.54282314,0.46284693,0.0
0.4527314880006088,single_4,60.0,0.2953097094374405,0.47908586,0.4437258,0.0
0.4728125120000186,single_4,60.0,0.2953097094374405,0.4948324,0.44844973,0.0
0.49288889600029506,single_4,60.0,0.3675663404700058,0.6541358,0.49624076,0.0
0.512964896000085,single_4,60.0,0.4932300466135975,0.82320434,0.5469613,0.0
0.5330414400004884,single_4,60.0,0.6220353454107791,0.9355432,0.58066297,0.0
0.5531215040000461,single_4,60.0,0.6220353454107791,0.8978777,0.56936336,0.0
0.5731981120006822,single_4,60.0,0.7602654221687298,0.61418015,0.48425403,0.0
0.5932914880004319,single_4,60.0,0.8733627576979625,0.04689169,0.3140675,0.0
0.6133843200004776,single_4,60.0,0.9833185005736051,-0.22065699,0.23380291,0.0
0.6334710720002477,single_4,60.0,1.0649999095669398,-0.29739267,0.21078221,0.0
0.6535461120001855,single_4,60.0,1.0649999095669398,0.16713753,0.35014126,0.0
0.6736220800003139,single_4,60.0,1.0869910581420685,0.4909051,0.44727153,0.0
0.6936970880005902,single_4,60.0,1.06185831691335,0.78448266,0.53534484,0.0
0.7137730880003801,single_4,60.0,1.0304423903774522,0.62574005,0.48772204,0.0
0.7338585280003826,single_4,60.0,1.0147344271095031,0.6791164,0.50373495,0.0
0.7539349120006591,single_4,60.0,1.0147344271095031,0.8336637,0.55009913,0.0
0.7740101120007239,single_4,60.0,0.9079202768874501,0.9779843,0.5933953,0.0
0.79408579200026,single_4,60.0,0.7853981633974483,0.69387317,0.50816196,0.0
0.8141621439999653,single_4,60.0,0.7099999397112933,-0.336707,0.19898792,0.0
0.8342477760006659,single_4,60.0,0.7099999397112933,-1.0,0.0,0.0
0.8543251200007944,single_4,60.0,0.7099999397112933,-1.0,0.0,0.0
0.8744008640005632,single_4,60.0,0.7602654221687298,-1.0,0.0,0.0
0.8944898879999528,single_4,60.0,0.7822565707438585,-1.0,0.0,0.0
0.9145832000003793,single_4,60.0,0.6754424205218055,-1.0,0.0,0.05836192889648689
0.9346615360000214,single_4,60.0,0.6754424205218055,0.5041387,0.45124164,0.657336228065104
0.9547376959999383,single_4,60.0,0.46181412007769956,-1.0,0.0,3.8837117884131938
0.9748132160002569,single_4,60.0,0.20734511513692633,0.7448931,0.52346796,12.03998269941792
0.9948904960001528,single_4,60.0,0.07853981633974483,-0.9092705,0.027218843,19.58661938484064
1.0149896000002627,single_4,60.0,0.07853981633974483,0.78898895,0.53669673,16.7095729715875
1.0350682880007298,single_4,60.0,0.02199114857512855,0.3430001,0.40290007,7.4775441427314195
1.0551432000002023,single_4,60.0,0.10681415022205297,0.5553321,0.46659967,1.7561330630108616
1.0751925120002852,single_4,60.0,0.3204424506661589,0.5472083,0.4641625,0.21709964980093016
1.0952785280005628,single_4,60.0,0.5277875658030853,0.6223594,0.48670784,0.014028475583844225
1.1153705280003123,single_4,60.0,0.5277875658030853,0.590858,0.4772574,0.0
1.1354495040004622,single_4,60.0,0.728849495632832,0.6565158,0.49695477,0.0
1.155524128000252,single_4,60.0,0.8388052385084747,0.62475836,0.48742753,0.0
1.175600576000761,single_4,60.0,0.8922123136195013,0.66617644,0.49985296,0.0
1.195679392000784,single_4,60.0,0.9424777960769379,0.6464134,0.49392402,0.0
1.215758975999961,single_4,60.0,0.9424777960769379,0.6628398,0.49885195,0.0
1.2358436160002384,single_4,60.0,0.9896016858807848,0.6493992,0.4948198,0.0
1.2559235200005787,single_4,60.0,1.0398671683382215,0.6532719,0.4959816,0.0
1.2759984640006223,single_4,60.0,1.0587167242597602,0.64536405,0.49360922,0.0
1.2960735040005602,single_4,60.0,1.0587167242597602,0.63972276,0.49191687,0.0
1.3161608640002669,single_4,60.0,1.0587167242597602,0.6304116,0.4891235,0.0
1.336255488000461,single_4,60.0,1.0587167242597602,0.62392235,0.48717672,0.0
1.3563326080002298,single_4,60.0,1.0555751316061706,0.6081892,0.48245677,0.0
1.3764120640007604,single_4,60.0,1.0587167242597602,0.60575247,0.48172575,0.0
1.3964870720001272,single_4,60.0,1.0587167242597602,0.585472,0.4756416,0.0
1.4165641920008056,single_4,60.0,1.0555751316061706,0.5894065,0.47682196,0.0
1.436646560000554,single_4,60.0,1.0555751316061706,0.56474257,0.4694228,0.0
1.4567220480003016,single_4,60.0,1.0587167242597602,0.5858319,0.47574958,0.0
1.476798272000451,single_4,60.0,1.0587167242597602,0.61166155,0.48349848,0.0
1.4968718720001561,single_4,60.0,1.0587167242597602,0.7400345,0.5220104,0.0
1.516954624000391,single_4,60.0,1.0555751316061706,0.8760781,0.5628235,0.0
1.5370399359999283,single_4,60.0,1.0555751316061706,0.9381579,0.5814474,0.0
1.557115712000268,single_4,60.0,1.0555751316061706,0.8724394,0.5617318,0.0
1.5772005120006725,single_4,60.0,1.0555751316061706,0.5232661,0.45697984,0.0
1.5972768000001452,single_4,60.0,1.0555751316061706,-0.021165714,0.2936503,0.0
1.6173748159999377,single_4,60.0,1.0555751316061706,-0.26311484,0.22106557,0.0
1.6374596480000037,single_4,60.0,1.0587167242597602,-0.28768885,0.21369335,0.0
1.6575359040007243,single_4,60.0,1.0555751316061706,0.26945305,0.38083592,0.0
1.677611615999922,single_4,60.0,1.0555751316061706,0.62352216,0.48705667,0.0
1.6977036800008136,single_4,60.0,1.0430087609918113,0.79913276,0.53973985,0.0
1.7177865280000333,single_4,60.0,0.9738937226128358,0.6443155,0.49329466,0.0
1.737862048000352,single_4,60.0,0.9047786842338603,0.6901994,0.5070598,0.0
1.7579368639999302,single_4,60.0,0.9047786842338603,0.8545102,0.5563531,0.0
1.778017280000313,single_4,60.0,0.8168140899333461,0.9757863,0.59273595,0.0
1.798101631999998,single_4,60.0,0.7665486074759096,0.6767912,0.5030374,0.0
1.8181782720002957,single_4,60.0,0.7696902001294994,-0.4597187,0.1620844,0.0
1.8382675840002776,single_4,60.0,0.819955682586936,-1.0,0.0,0.0
1.8583434880001732,single_4,60.0,0.819955682586936,-1.0,0.0,0.0
1.8784186560005764,single_4,60.0,0.8827875356587318,-1.0,0.0,0.0
1.8984941759999856,single_4,60.0,0.8733627576979625,-1.0,0.0,0.0
1.9185708479999448,single_4,60.0,0.7351326809400116,-1.0,0.0,0.09937714087887453
1.9386567040000955,single_4,60.0,0.7351326809400116,0.51587915,0.45476377,0.9854393489119994
