meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,t_recv,t_recv_rel,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.020502062529107135,-0.022407010197639465,0.14029358806117642,,15072348.956526415,-2.331666526276805e-70,4.837962838333413e+139,14623.619649536,0.0,0.0,0.0,0.7088390588760376,0.19739215075969696,-1.0,0.5126517415046692,0.35921764373779297,0.0
-0.008316040219910985,-0.003407057181032915,-0.005662226244321312,6.84,-3.06,1.0,0.29288613544115805,14623.61984768,0.00019814400002360344,0.005,0.0,0.7088390588760376,0.19739215075969696,-1.0,0.5126517415046692,0.35921764373779297,0.0
0.003071174185592835,-0.010176116391336816,-0.004798537033513226,6.84,-3.06,1.0,-0.07333597827079785,14623.619856928,0.00020739200044772588,0.01,0.0,0.7088390588760376,0.19739215075969696,-1.0,0.5126517415046692,0.35921764373779297,0.0
0.00675455060972396,0.0027074128265068675,-0.006384269940835692,6.84,-3.06,1.0,0.033478804895189285,14623.619863296,0.00021376000040618237,0.015,0.0,0.7088390588760376,0.19739215075969696,-1.0,0.5126517415046692,0.35921764373779297,0.0
-0.005360287493047196,-0.00720841114685783,-0.01228922353014153,6.84,-3.06,1.0,-0.05807672353279969,14623.619870272,0.00022073599939176347,0.02,0.0,0.47848597168922424,-0.05009705573320389,-1.0,0.44354578852653503,0.2849709093570709,0.0
-0.017553679010367078,-0.014183212661302819,-0.011578964774224022,6.84,-3.06,1.0,0.17081209753717275,14623.619876704,0.00022716800049238373,0.025,0.0,0.47848597168922424,-0.05009705573320389,-1.0,0.44354578852653503,0.2849709093570709,0.0
-0.006189073838445863,-0.0015715971868758192,-0.01296320799147373,6.84,-3.06,1.0,-0.027558214056803365,14623.619882528,0.00023299200074688997,0.03,0.0,0.47848597168922424,-0.05009705573320389,-1.0,0.44354578852653503,0.2849709093570709,0.0
0.0063848729248519,0.0014843676393794284,-0.011100477918490278,6.84,-3.06,1.0,0.17081209753717275,14623.619888128,0.00023859199973230716,0.035,0.0,0.47848597168922424,-0.05009705573320389,-1.0,0.44354578852653503,0.2849709093570709,0.0
0.019383720490131547,0.005905181193695109,-0.004453153088776155,6.84,-2.88,1.0,-0.11911374248479234,14623.661036448,0.04138691200023459,0.04,0.0,0.5038591623306274,0.41533079743385315,-1.0,0.4511577785015106,0.4245992600917816,0.0
0.03735730344883694,0.017195183802847704,-0.002890063394644445,6.66,-2.88,1.0,0.04873805963318745,14623.661059744,0.041410207999433624,0.045,0.0,0.5038591623306274,0.41533079743385315,-1.0,0.4511577785015106,0.4245992600917816,0.0
0.059605664987858964,0.03775694440052564,-0.00014275054614151268,6.4799999999999995,-2.6999999999999997,1.0,-0.05807672353279969,14623.661067424,0.04141788800006907,0.05,0.0,0.5038591623306274,0.41533079743385315,-1.0,0.4511577785015106,0.4245992600917816,0.0
0.08209134746762947,0.07039769087533525,-0.0022032689502944286,5.9399999999999995,-2.34,1.0,0.32340464491715437,14623.661074304,0.04142476800006989,0.055,0.0,0.5038591623306274,0.41533079743385315,-1.0,0.4511577785015106,0.4245992600917816,0.0
0.09102015792955666,0.07591441836711418,-0.002763381020274795,5.3999999999999995,-1.7999999999999998,1.0,-0.10385448774679418,14623.661081024,0.041431487999943784,0.06,0.0,0.8419979810714722,0.5890799760818481,-0.6133695244789124,0.5525994300842285,0.4767239987850189,0.11598914861679077
0.11008246316294387,0.08195821091374363,-0.006466046856647907,4.68,-1.26,1.0,0.475997192297136,14623.661089248,0.04143971200028318,0.065,0.0,0.8419979810714722,0.5890799760818481,-0.6133695244789124,0.5525994300842285,0.4767239987850189,0.11598914861679077
0.13055594025653955,0.10042188133908542,-0.014244065831069496,3.78,-0.54,1.0,-0.11911374248479234,14623.661095424,0.041445888000453124,0.07,0.0,0.8419979810714722,0.5890799760818481,-0.6133695244789124,0.5525994300842285,0.4767239987850189,0.11598914861679077
0.14717503351451183,0.12802946402781362,-0.007220730393402406,2.52,0.18,1.0,0.2623676259651617,14623.6611016,0.04145206400062307,0.075,0.0,0.8419979810714722,0.5890799760818481,-0.6133695244789124,0.5525994300842285,0.4767239987850189,0.11598914861679077
0.1653799752949205,0.14100031147224493,-0.007886634854336218,1.26,1.26,1.0,-0.05807672353279969,14623.705336864,0.08568732800085854,0.08,0.0,0.39838850498199463,0.309701532125473,-1.0,0.41951656341552734,0.3929104804992676,0.0
