meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
0.497453778261107,-0.0155832357236954,0.504988216948389,71.64,-0.18,1,-0.0204474013489246,11.44,0,-8.1594,94.62126,0,0.6,0.5
0.462655134209504,-0.0137667551624819,0.50472437868174,71.46,-0.18,1,0.162663655507053,11.445,0,-8.1594,94.62126,0,0.6,0.5
0.426655555328311,-0.010693694459727,0.504668159853422,71.28,-0.18,1,0.040589617603068,11.45,0,-8.1594,94.62126,0,0.6,0.5
0.392585469057776,-0.00241352298330097,0.504216500262218,70.92,-0.18,1,0.177922910245051,11.455,0,-8.1594,94.62126,0,0.6,0.5
0.359550788939335,-0.0118475829064326,0.503665525978141,70.56,-0.18,1,0.0558488723410662,11.46,0,-8.700051,98.936966,0,0.6,0.5
0.327769914320412,-0.0112750707188071,0.503982595797606,70.2,-0.18,1,0.177922910245051,11.465,0,-8.700051,98.936966,0,0.6,0.5
0.298824380542016,-0.00543616110849815,0.503618016422504,69.66,-0.18,1,0.0558488723410662,11.47,0,-8.700051,98.936966,0,0.6,0.5
0.270778284020929,-0.0198108164401222,0.503659330997197,69.12,-0.18,1,-0.00518814661092648,11.475,0,-8.700051,98.936966,0,0.6,0.5
0.245555205749048,-0.00335258719913564,0.503365880379029,68.58,-0.18,1,-0.0814844203009173,11.48,0,-8.412203,96.226685,0,0.6,0.5
0.221355707935996,-0.000624045950957805,0.503422788107156,67.86,-0.18,1,-0.218817712942901,11.485,0,-8.412203,96.226685,0,0.6,0.5
0.199605762549517,0.00539723962694263,0.502907009551354,67.14,-0.18,1,0.0100711081270717,11.49,0,-8.412203,96.226685,0,0.6,0.5
0.178706492396372,0.016408447116519,0.502770396170324,66.24,-0.18,1,-0.0967436750389155,11.495,0,-8.412203,96.226685,0,0.6,0.5
0.159256305551605,0.0421137128779254,0.502494798748272,65.34,-0.18,1,-0.14252143925291,11.5,0.00559660243319824,-8.3596525,95.358116,0,0.6,0.5
0.14101560348625,0.0673357050001073,0.502378231916547,64.44,-0.18,1,0.0558488723410662,11.505,0.00559660243319824,-8.3596525,95.358116,0,0.6,0.5
0.126215983761802,0.085736507770566,0.502266933862147,63.36,-0.18,1,-0.0967436750389155,11.51,0.00559660243319824,-8.3596525,95.358116,0,0.6,0.5
0.111228671450945,0.0959641044912033,0.501966838187893,62.28,-0.18,1,0.284737693411039,11.515,0.00559660243319824,-8.3596525,95.358116,0,0.6,0.5
0.100774591168721,0.116842370215373,0.501880729392137,61.02,-0.18,1,0.0100711081270717,11.52,0.0631362383654547,-8.603812,85.05215,0,0.6,0.5
0.0881729624076404,0.145650857148741,0.501884431793169,59.76,-0.18,1,0.345774712363031,11.525,0.0631362383654547,-8.603812,85.05215,0,0.6,0.5
0.0598612441947567,0.161448300676152,0.501886025964871,58.5,-0.18,1,-0.0204474013489246,11.53,0.0631362383654547,-8.603812,85.05215,0,0.6,0.5
