meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
-0.00774830571282284,-0.0152882730383917,0.00218604241092261,0.9,8.28,1,0.299996948149037,0.32,0,1.7306906,-26.582857,0.6,0,0.5
-0.0118844851717164,-0.00568241921981856,-0.00698956002332357,0.9,8.28,1,0.0100711081270717,0.325,0,1.7306906,-26.582857,0.6,0,0.5
-0.00927324667776475,-0.002213803323365,0.00424199821389776,0.9,8.28,1,0.0253303628650698,0.33,0,1.7306906,-26.582857,0.6,0,0.5
-0.000638185575960419,-0.000539691034054545,-0.00385970873035955,0.9,8.28,1,0.544145023957007,0.335,0,1.7306906,-26.582857,0.6,0,0.5
-0.00436598196026301,-0.00290723672579378,-0.00700992532572899,0.9,8.28,1,0.0100711081270717,0.34,0,2.082935,-54.493324,0.6,0,0.5
-0.00754051848476765,-0.00997120843583936,-0.00880838905993096,0.9,8.28,1,0.238959929197044,0.345,0,2.082935,-54.493324,0.6,0,0.5
-0.00453009236748036,-0.00630920208592963,-0.0151535985671592,0.9,8.28,1,0.284737693411039,0.35,0,2.082935,-54.493324,0.6,0,0.5
0.00347646798638804,0.00187622133309655,-0.00447509292916785,0.9,8.28,1,0.238959929197044,0.355,0,2.082935,-54.493324,0.6,0,0.5
-0.000309002297437212,-0.00230490090641514,-0.00644534477178959,0.9,8.28,1,0.0863673818170625,0.36,0,0.83325034,-7.2240214,0.549975103139877,0,0.5
-0.000846326333617081,-0.00180971680402289,-0.0164660511801786,0.9,8.28,1,0.147404400769055,0.365,0,0.83325034,-7.2240214,0.549975103139877,0,0.5
0.000341206542979823,-0.0150474830900183,-0.0232874964763591,0.9,8.28,1,-0.157780693990908,0.37,0,0.83325034,-7.2240214,0.549975103139877,0,0.5
0.00188370682645962,-0.0173407120149142,-0.00659872178834364,0.9,8.28,1,0.238959929197044,0.375,0,0.83325034,-7.2240214,0.549975103139877,0,0.5
