timestamp_pc,meas_pres_DF,meas_pres_F,meas_pres_G,angle_deg,velocity,flag,force_N,time,cmd_DF,cmd_F,cmd_G
170637.980931328,0.4012945537596994,0.11446816437434659,0.5073805025670429,52.199999999999996,0.0,1.0,0.3610339671010294,17.065,0.4,0.1,0.5
170637.980943744,0.4013962316974728,0.12189618551285115,0.5074546406411014,52.199999999999996,0.0,1.0,0.010071108127071682,17.07,0.4,0.1,0.5
170637.980950528,0.40160750979147053,0.11458897183889284,0.5074734314028185,52.199999999999996,0.0,1.0,0.46784875026701656,17.075,0.4,0.1,0.5
170637.980957024,0.4014676856493675,0.108205437308764,0.5076583010785868,52.199999999999996,0.0,1.0,0.10162663655506066,17.080000000000002,0.4,0.1,0.5
170637.980965184,0.40159312131895647,0.11387026577170035,0.5075677485955693,52.199999999999996,0.0,1.0,0.5594042786950055,17.085,0.4,0.1,0.5
170637.980971744,0.40188067061609023,0.1035506902758463,0.5074656111557737,52.199999999999996,0.0,1.0,0.2542191839350423,17.09,0.4,0.1,0.5
170637.980978304,0.40213838713746675,0.10895571462318668,0.5073606758543929,52.199999999999996,0.0,1.0,0.605182042909,17.095,0.4,0.1,0.5
170637.980984448,0.40228517507147554,0.11788612868299551,0.5072879624633178,52.199999999999996,0.0,1.0,0.0863673818170625,17.1,0.4,0.1,0.5
170638.022169632,0.40222841869890485,0.10759462146334312,0.5074589408474174,52.199999999999996,0.0,1.0,0.42207098605302207,17.105,0.4,0.1,0.5
170638.022187232,0.4021821562840948,0.10540940124911814,0.5074989876914929,52.199999999999996,0.0,1.0,0.14740440076905514,17.11,0.4,0.1,0.5
170638.022196064,0.40194097728376965,0.11226164830034707,0.5076926047391267,52.199999999999996,0.0,1.0,0.5441450239570074,17.115000000000002,0.4,0.1,0.5
170638.022202976,0.40200405453868504,0.11726952940630936,0.5076721898724711,52.199999999999996,0.0,1.0,0.17792291024505147,17.12,0.4,0.1,0.5
170638.022209888,0.40198968125704965,0.11076177671015608,0.5077650523926989,52.199999999999996,0.0,1.0,0.3762932218390276,17.125,0.4,0.1,0.5
170638.022239488,0.40237505365387016,0.10919074834009064,0.5074372273993526,52.199999999999996,0.0,1.0,0.4525894955290184,17.13,0.4,0.1,0.5
170638.022245696,0.40199519467674066,0.10404603636586124,0.5076072971335064,52.199999999999996,0.0,1.0,0.42207098605302207,17.135,0.4,0.1,0.5
170638.022252256,0.4019519038957022,0.09581229277615184,0.5074664300675058,52.199999999999996,0.0,1.0,0.4831080050050147,17.14,0.4,0.1,0.5
170638.065371808,0.401682749246434,0.09782257615431574,0.5074298283487909,52.199999999999996,0.0,1.0,0.8188116092410311,17.145,0.4,0.1,0.5
170638.065386304,0.401318957570879,0.11498447426781487,0.5074461041294213,52.199999999999996,0.0,1.0,0.2847376934110386,17.150000000000002,0.4,0.1,0.5
170638.06539376,0.4013593868302341,0.11602955265932931,0.5072386847238753,52.199999999999996,0.0,1.0,0.3762932218390276,17.155,0.4,0.1,0.5
170638.065400256,0.4009749466616094,0.11243244929183445,0.5074012683546316,52.199999999999996,0.0,1.0,0.2542191839350423,17.16,0.4,0.1,0.5
170638.065406208,0.40051822500264955,0.11110799288003732,0.5076701658226401,52.199999999999996,0.0,1.0,0.43733024079102023,17.165,0.4,0.1,0.5
170638.065412256,0.4002066205463734,0.11648510297367569,0.5077774387111937,52.199999999999996,0.0,1.0,0.07110812707906433,17.17,0.4,0.1,0.5
170638.065419328,0.4001797694288688,0.1117536262185294,0.5076943529447645,52.199999999999996,0.0,1.0,0.46784875026701656,17.175,0.4,0.1,0.5
