time,cmd_DF,cmd_F,cmd_G,meas_DF,meas_F,meas_G,ang_wrist,ang_hand,p_flag_recv
0.0413665771484375,0.3,0.0,0.0,-0.009545208325495342,-0.010450716351425547,-0.0005235258447686699,-0.72,-0.0,1.0
0.04148411750793457,0.3,0.0,0.0,-0.006731377776797011,-0.002320323964508338,-0.007394209358390006,-0.72,-0.0,1.0
0.04151010513305664,0.3,0.0,0.0,-0.004433030798890172,-0.0035439129096922093,-0.013603776900058595,-0.72,-0.0,1.0
0.04153108596801758,0.3,0.0,0.0,-0.015015908430886118,-0.018129799310526665,-0.01166189009480927,-0.72,-0.0,1.0
0.041548728942871094,0.3,0.0,0.0,-0.01776354585501812,-0.022690786644683953,-0.0034289836282081834,-0.72,-0.0,1.0
0.04156637191772461,0.3,0.0,0.0,-0.0015303017982508744,-0.02424370048608817,-0.0020327794746086624,-0.72,-0.0,1.0
0.04158425331115723,0.3,0.0,0.0,-0.01668137635728563,-0.010031038585293826,-0.010298521060753118,-0.72,-0.0,1.0
0.04160046577453613,0.3,0.0,0.0,-0.010115602747733122,0.0031089924981570647,-0.008070813493455304,-0.72,-0.0,1.0
0.04161715507507324,0.3,0.0,0.0,-0.02227814232092241,-0.009475466824840083,-0.0045018428125872655,-0.72,-0.0,1.0
0.08281183242797852,0.3,0.0,0.0,-0.026773885046825253,-0.029391508244262093,-0.007557874829935999,-0.72,-0.0,1.0
0.08290743827819824,0.3,0.0,0.0,-0.020015130579582208,-0.02296321205404002,0.003174420662407151,-0.72,-0.0,1.0
0.08293318748474121,0.3,0.0,0.0,-0.031972578033317184,-0.020039947870115826,-0.0021749402402688705,-0.72,-0.0,1.0
0.08295226097106934,0.3,0.0,0.0,-0.02190875771979295,-0.011814209889138515,-0.009423295470509387,-0.72,-0.0,1.0
0.08297109603881836,0.3,0.0,0.0,-0.025652890001223436,-0.029656575870651333,-0.014484517463075669,-0.72,-0.0,1.0
0.08298778533935547,0.3,0.0,0.0,-0.0043722083694035015,-0.023166489359457306,-0.013775504041683314,-0.72,-0.0,1.0
0.08300495147705078,0.3,0.0,0.0,-0.014689418771665547,-0.014008726606756894,-0.008704054885912351,-0.72,-0.0,1.0
0.0830230712890625,0.3,0.0,0.0,-0.009454092443833568,-0.0009807408408812276,-0.0087822833450018,-0.72,-0.0,1.0
0.08304071426391602,0.3,0.0,0.0,0.0013215443181565022,-0.019314255563245432,-0.011206400259887044,-0.72,-0.0,1.0
0.08305931091308594,0.3,0.0,0.0,-0.006751953442451239,-0.024198773128672375,-0.002616401663148409,-0.72,-0.0,1.0
0.13457822799682617,0.3,0.0,0.0,0.007658842290467286,-0.030527548256912083,-0.0062290444534365726,-0.72,-0.0,1.0
0.1346895694732666,0.3,0.0,0.0,-0.002470282604261717,-0.036364822674856835,-0.012460440170028859,-0.72,-0.0,1.0
0.13472270965576172,0.3,0.0,0.0,0.003992652075668477,-0.017886871622777554,-0.00846789329404524,-0.72,-0.0,1.0
0.1347494125366211,0.3,0.0,0.0,0.001824256751386012,-0.02019017484811963,-0.005655193494101941,-0.72,-0.0,1.0
0.13477540016174316,0.3,0.0,0.0,0.0027990151280302194,-0.022694871651748147,-0.0066863414141561444,-0.72,-0.0,1.0
0.13480329513549805,0.3,0.0,0.0,0.011105590745083813,-0.011637484803451139,-0.0007922793737749557,-0.72,-0.0,1.0
0.13482975959777832,0.3,0.0,0.0,0.006901101969179635,0.0046324857000978594,-0.013120843469491364,-0.72,-0.0,1.0
0.13485407829284668,0.3,0.0,0.0,0.00031087751810777336,-0.0020116782577799643,-0.01246567713897277,-0.72,-0.0,1.0
0.13488340377807617,0.3,0.0,0.0,0.0056758721627696565,-0.02174977863680608,-0.012331188273855584,-0.72,-0.0,1.0
0.13490581512451172,0.3,0.0,0.0,-0.0034484616229249667,-0.03265783838203551,-0.013265762715285474,-0.72,-0.0,1.0
0.1762096881866455,0.3,0.0,0.0,-0.003490916110496139,-0.0343260599523021,-0.00813329465612093,-0.72,-0.0,1.0
0.17634820938110352,0.3,0.0,0.0,-0.005886579061225726,-0.015432536620273229,-0.004850379353029199,-0.72,-0.0,1.0
0.17640471458435059,0.3,0.0,0.0,-0.003317484824203466,-0.011036022925232246,-0.004313413180610054,-0.72,-0.0,1.0
0.17645668983459473,0.3,0.0,0.0,-0.006330995258178637,-0.026539323446199924,-0.0027889076320919593,-0.72,-0.0,1.0
0.17650055885314941,0.3,0.0,0.0,-0.0172854403869134,-0.013431389137069817,-0.0038902083461841313,-0.72,-0.0,1.0
0.17653965950012207,0.3,0.0,0.0,-0.013318022177988753,-0.006322827439352125,-0.012758108516452,-0.72,-0.0,1.0
0.17657756805419922,0.3,0.0,0.0,-0.0035227401110418752,-0.016737309789950718,-0.0153127952295848,-0.72,-0.0,1.0
0.1766204833984375,0.3,0.0,0.0,-0.008109292950403269,-0.03255906662645558,-0.009831678561996212,-0.72,-0.0,1.0
0.17669224739074707,0.3,0.0,0.0,0.001727129999644221,-0.039509517118058016,-0.008753844281331597,-0.72,-0.0,1.0
0.17675423622131348,0.3,0.0,0.0,-0.000717612044038693,-0.044570203611377285,-0.010835229716883076,-0.72,-0.0,1.0
0.21823954582214355,0.3,0.0,0.0,-0.006799700801234542,-0.032470589305758225,-0.014642640406457453,-0.72,-0.0,1.0
0.2183694839477539,0.3,0.0,0.0,0.003416067755465132,-0.012229544176666336,-0.0061570813854781685,-0.72,-0.0,1.0
0.21842074394226074,0.3,0.0,0.0,-0.004417118928335286,0.005823982710789456,-0.00526460768962064,-0.72,-0.0,1.0
0.2184581756591797,0.3,0.0,0.0,-0.0019491467433770673,0.015955562061157242,0.0018675460662013312,-0.72,-0.0,1.0
0.21849608421325684,0.3,0.0,0.0,-0.004677203201035446,0.007169078290359639,-0.00040492016516023566,-0.72,-0.0,1.0
0.21853280067443848,0.3,0.0,0.0,-0.0024323735795033163,0.004844985324351128,-0.002705076756184621,-0.72,-0.0,1.0
0.2185678482055664,0.3,0.0,0.0,0.012164371624783578,-0.01983385733975926,-0.005822137356818215,-0.72,-0.0,1.0
0.21860313415527344,0.3,0.0,0.0,0.00043109671163494423,-0.024574927017374414,-0.0023396150658420165,-0.72,-0.0,1.0
