time,cmd_DF,cmd_F,cmd_G,meas_DF,meas_F,meas_G,ang_wrist,ang_hand,p_flag_recv
0.04131937026977539,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.04147148132324219,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.041522979736328125,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.041571617126464844,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.041609764099121094,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.04164600372314453,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.0829317569732666,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.0830535888671875,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.08309769630432129,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.0831301212310791,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.08315873146057129,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.08318471908569336,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.13486909866333008,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.13498377799987793,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.13503146171569824,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.13506388664245605,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.13509631156921387,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.13512325286865234,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.17640352249145508,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.17652225494384766,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.17656707763671875,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.17659831047058105,3.0,0.0,0.0,2.7694814905240035,-20.54,0.0,0.0,0.0,nan
0.17662358283996582,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.2175006866455078,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.2176506519317627,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.21770787239074707,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.21776247024536133,3.0,0.0,0.0,2.8,-20.54,0.0,0.0,0.0,nan
0.21781325340270996,3.0,0.0,0.0,2.7847407452620017,-20.54,0.0,0.0,0.0,nan
0.21786952018737793,3.0,0.0,0.0,2.815259254737998,-20.54,0.0,0.0,0.0,nan
0.258988618850708,3.0,0.0,0.0,2.7694814905240035,-20.54,0.0,0.0,0.0,nan
