timestamp,segment_id,mode,cmd_DF,cmd_F,cmd_G,meas_pres_DF,meas_pres_F,meas_pres_G,meas_ang_wrist,meas_ang_hand,p_flag
1768128218.840988,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.0034436428638740225,-0.014069232110814575,-0.017918553881805584,2.88,-0.0,1.0
1768128218.840999,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,0.003573656862780827,-0.02195168792987147,-0.020217469650413714,2.88,-0.0,1.0
1768128218.8410287,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,0.006982312456519015,-0.008267590038910897,-0.013529424566601549,2.88,-0.0,1.0
1768128218.8410356,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.013962873121703117,-0.009141084511173176,-0.0074187927628913556,2.88,-0.0,1.0
1768128218.8410413,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.007090049661369097,-0.013149015125099363,-0.003168285538898789,2.88,-0.0,1.0
1768128218.8410473,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.015854564107925732,-0.023097597861939476,0.0010428331626558724,2.88,-0.0,1.0
1768128218.8410537,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.01097119940927829,-0.009322554270338393,0.009095918130843617,2.88,-0.0,1.0
1768128218.8410585,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.0085905472252103,-0.008648023436825933,0.016185931277116674,2.88,-0.0,1.0
1768128218.8410645,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,-0.006189164159525321,-0.010131961737496033,0.021530053544852903,2.88,-0.0,1.0
1768128218.8410702,0,hysteresis,0.48009289332798544,0.30551365939053626,0.25851155794583836,0.0038453663931348383,-0.00973268324853324,0.014691305155833681,2.88,-0.0,1.0
1768128218.8812356,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.011152145732150188,0.004393808566837076,0.01504043279099003,2.88,-0.0,1.0
1768128218.8812485,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.007940238193140688,0.0028615193699636017,0.010294720205519053,2.88,-0.0,1.0
1768128218.881254,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.01003367756250575,0.004059168847741542,0.014261096072033531,2.88,-0.0,1.0
1768128218.8812594,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,-0.0019428548028101514,0.010878366254293387,0.009049396712804423,2.88,-0.0,1.0
1768128218.881266,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,-0.013820944866868058,0.005891047587219197,0.013615695211897325,2.88,-0.0,1.0
1768128218.8812714,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,-0.01032277665904699,-0.012668448697709934,0.007452192074767534,2.88,-0.0,1.0
1768128218.8812783,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,-0.011914450605503876,0.017845269140680405,0.002961145206399554,2.6999999999999997,-0.0,1.0
1768128218.8812842,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.0027905585988311984,0.020583216687982252,0.02483471439902959,2.6999999999999997,-0.0,1.0
1768128218.8812904,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.026677199623711175,0.04152391861883097,0.027649464760045202,2.6999999999999997,-0.0,1.0
1768128218.8812962,0,hysteresis,0.48700320380074635,0.30991112969138407,0.26223249435424806,0.04517390359282271,0.05768580977115816,0.029015937429029057,2.52,-0.0,1.0
1768128218.921477,0,hysteresis,0.49390848704746787,0.31430540084838865,0.2659507237947904,0.04521277872527157,0.0778821510473039,0.03864902148447043,2.34,-0.0,1.0
1768128218.9214857,0,hysteresis,0.49390848704746787,0.31430540084838865,0.2659507237947904,0.06834543518644147,0.08414214900030802,0.06224960807240993,2.16,-0.0,1.0
1768128218.921491,0,hysteresis,0.49390848704746787,0.31430540084838865,0.2659507237947904,0.086577025370836,0.10224417602917256,0.06616830761887416,1.98,-0.0,1.0
