meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,t_recv,t_recv_rel,time,target_force,action_DF,action_F,action_G,cmd_DF,cmd_F,cmd_G
-0.009080277410254974,-0.020629897768726275,-0.009345091282706917,-1.7999999999999998,3.5999999999999996,1.0,-0.363261818292818,103827.185733056,0.0,0.0,0.0,0.5508466362953186,0.4385800063610077,-1.0,0.4652539789676666,0.4315740168094635,0.0
-0.005109060772500669,-0.013264516591153448,-0.009905422170862084,-1.7999999999999998,3.5999999999999996,1.0,-0.37852107303081617,103827.185903968,0.0001709119969746098,0.005,0.0,0.5508466362953186,0.4385800063610077,-1.0,0.4652539789676666,0.4315740168094635,0.0
-0.00940767291382837,-0.021781309099319177,-0.013364142385793892,-1.7999999999999998,3.5999999999999996,1.0,-0.180150761436785,103827.185909696,0.0001766399946063757,0.01,0.0,0.5508466362953186,0.4385800063610077,-1.0,0.4652539789676666,0.4315740168094635,0.0
-0.009164295154691438,-0.018883336774740994,-0.015919100726214594,-1.7999999999999998,3.5999999999999996,1.0,-0.27170628986482903,103827.18591376,0.00018070399528369308,0.015,0.0,0.5508466362953186,0.4385800063610077,-1.0,0.4652539789676666,0.4315740168094635,0.0
-0.005403457560106225,-0.011499136473979044,-0.009971913182091128,-1.7999999999999998,3.5999999999999996,1.0,-0.21066927091278131,103827.18591744,0.0001843840000219643,0.02,0.0,0.7845553159713745,0.4475548565387726,-1.0,0.5353665947914124,0.43426647782325745,0.0
0.000501675317225326,-0.014368842785047952,-0.007616645118350675,-1.7999999999999998,3.5999999999999996,1.0,-0.2411877803888327,103827.185921984,0.00018892799562308937,0.025,0.0,0.7845553159713745,0.4475548565387726,-1.0,0.5353665947914124,0.43426647782325745,0.0
-0.007688519228671314,-0.007869477840640848,-0.005693440177894184,-1.7999999999999998,3.5999999999999996,1.0,-0.4853358561968033,103827.185926112,0.0001930559956235811,0.03,0.0,0.7845553159713745,0.4475548565387726,-1.0,0.5353665947914124,0.43426647782325745,0.0
-0.008564250364743582,-0.008910092011381016,0.00285455386669651,-1.7999999999999998,3.5999999999999996,1.0,0.018219550157191122,103827.185930176,0.0001971199963008985,0.035,0.0,0.7845553159713745,0.4475548565387726,-1.0,0.5353665947914124,0.43426647782325745,0.0
-0.012184255523906666,-0.004522648473629012,-0.0019927072055380105,-1.7999999999999998,3.5999999999999996,1.0,-0.07333597827079785,103827.185934016,0.00020095999934710562,0.04,0.0,0.8434617519378662,0.15157738327980042,-1.0,0.5530385375022888,0.3454732298851013,0.0
-0.004274677458386752,-0.002771972401224718,-0.002737183260610155,-1.7999999999999998,3.5999999999999996,1.0,-0.11911374248479234,103827.227442144,0.0417090879927855,0.045,0.0,0.8434617519378662,0.15157738327980042,-1.0,0.5530385375022888,0.3454732298851013,0.0
-0.005325942448169253,-0.0004202486777394662,-0.01359044443343468,-1.7999999999999998,3.5999999999999996,1.0,-0.47007660145880514,103827.227467008,0.04173395199177321,0.05,0.0,0.8434617519378662,0.15157738327980042,-1.0,0.5530385375022888,0.3454732298851013,0.0
0.0003783365250391648,-0.010875601523215029,-0.006910450242260677,-1.7999999999999998,3.5999999999999996,1.0,-0.10385448774679418,103827.227474912,0.041741855995496735,0.055,0.0,0.8434617519378662,0.15157738327980042,-1.0,0.5530385375022888,0.3454732298851013,0.0
-0.0035904855730660534,-0.0034594676663961843,-0.006518972049205789,-1.7999999999999998,3.5999999999999996,1.0,-0.37852107303081617,103827.227481792,0.041748735995497555,0.06,0.0,0.2742629647254944,-0.14673548936843872,-1.0,0.3822788894176483,0.25597935914993286,0.0
-0.0075579992303795055,-0.015800662238513632,-0.007770253844338174,-1.7999999999999998,3.5999999999999996,1.0,-0.3327433088168217,103827.227488608,0.0417555519961752,0.065,0.0,0.2742629647254944,-0.14673548936843872,-1.0,0.3822788894176483,0.25597935914993286,0.0
-0.0094668626762313,-0.007933611926411321,-0.004179756032839878,-1.7999999999999998,3.5999999999999996,1.0,-0.21066927091278131,103827.227495456,0.04176239999651443,0.07,0.0,0.2742629647254944,-0.14673548936843872,-1.0,0.3822788894176483,0.25597935914993286,0.0
-0.01219457373369195,-0.005901967339093615,0.008645857544179751,-1.7999999999999998,3.5999999999999996,1.0,0.1860713522751709,103827.227501568,0.04176851200463716,0.075,0.0,0.2742629647254944,-0.14673548936843872,-1.0,0.3822788894176483,0.25597935914993286,0.0
0.0006385342250861683,-0.0027241756683953093,0.0076639309142587,-1.7999999999999998,3.5999999999999996,1.0,-0.25644703512683087,103827.227506976,0.041773920005653054,0.08,0.0,0.17646968364715576,-0.1867721676826477,-1.0,0.3529409170150757,0.24396835267543793,0.0
0.0041499020892810864,-0.003502608241094499,-0.001841030378437896,-1.7999999999999998,3.5999999999999996,1.0,0.15555284279917458,103827.270575328,0.08484227200096939,0.085,0.0,0.17646968364715576,-0.1867721676826477,-1.0,0.3529409170150757,0.24396835267543793,0.0
0.024992749389951812,0.02548975467141695,-0.0023422437755315243,-1.7999999999999998,3.5999999999999996,1.0,-0.3174840540788235,103827.27058944,0.08485638399724849,0.09,0.0,0.17646968364715576,-0.1867721676826477,-1.0,0.3529409170150757,0.24396835267543793,0.0
