strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
33,11.945027868096814,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
34,12.24465231294874,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
35,12.584226683780924,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
36,12.88385112863285,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
37,13.64289972225773,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
38,13.92254920411953,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
39,14.30207350093197,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
40,14.621672908774025,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
41,14.861372464655567,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
42,15.185965613245154,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
43,15.500571280339678,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
44,15.580471132300191,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
45,16.064863984810806,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
46,16.379469651905328,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
47,16.59919424479674,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
48,16.898818689648667,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
49,17.238393060480853,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
50,17.318292912441365,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
51,17.797692024204448,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
52,18.337016024937917,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
53,18.88133376641892,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
54,19.17596447052331,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
55,19.535513804345623,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
56,19.835138249197552,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
57,20.059856582836495,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
58,20.294562397970505,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
59,20.933761213654616,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
60,21.572960029338727,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
61,21.79268462223014,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
62,22.431883437914248,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
63,22.511783289874764,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
64,23.310781809479902,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
65,23.530506402371316,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
66,23.85010581021337,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
67,24.169705218055427,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
68,24.24960507001594,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
69,24.729004181779022,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
70,25.068578552611203,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
71,25.288303145502617,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
72,25.827627146236086,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
73,26.12725159108801,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
74,26.466825961920197,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
75,26.786425369762252,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
76,27.006149962653666,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
77,27.53049274114454,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,2,1.0
0,0.4194401903830949,0.4543935395816861,34.95334919859122,39.0666524246956,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
1,0.7390136687702148,0.8189070383669947,79.89336959677995,4.1992553483688,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
2,0.9587204351613597,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
3,1.6178407343347945,1.6527940835333859,34.95334919859139,3.939848017822831,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
4,2.1571209791130594,2.1571209791130594,0.0,16.299844355601675,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
5,2.4966677998993743,2.541607820297563,44.94002039818889,47.24561296426284,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
6,2.6964012238913244,2.781287929087903,84.88670519657848,1.223700674459046,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
7,3.015974702278444,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
8,3.355521523064759,3.385481536663552,29.960013598792745,21.45747245704522,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
9,3.475361577459929,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
10,4.194401903830949,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
11,4.434082012621289,4.319235293825917,-114.84671879537167,1.6357005523849963,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
12,4.973362257399554,4.958382250600158,-14.98000679939615,2.1392559587389925,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
13,5.272962393387479,5.327889084985265,54.92669159778618,25.01287881099885,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
14,5.612509214173794,5.632482556572988,19.97334239919457,92.36722922452468,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
15,5.912109350161718,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
16,6.1517894589520585,6.171762801351253,19.97334239919457,75.65834528641619,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
17,6.6910697037303235,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
18,6.990669839718248,7.000656510917846,9.98667119959773,59.80397961363566,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
19,7.350190002903758,7.415103365701142,64.91336279738391,1.9256263924070185,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
20,7.6897368236900725,7.724690172888664,34.95334919859161,8.853328043458351,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
21,7.929416932480413,7.93940360368001,9.98667119959773,22.32724997711112,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
22,8.209043726069142,8.239003739667936,29.960013598794077,30.64354380932033,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
23,8.548590546855458,8.588537231653847,39.94668479838914,3.86355174413284,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
24,8.648457258851433,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
25,9.112837469632716,9.122824140832314,9.986671199598618,1.0253303628650698,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
26,9.407444270020843,9.472357632818227,64.91336279738391,28.94976653340248,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
27,9.667097721210377,9.687071063609572,19.97334239919546,11.783104953154108,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
28,9.986671199597497,10.011637877596492,24.96667799899477,58.43064668721583,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
29,10.306244677984617,10.346191362783006,39.94668479838914,36.35050508133182,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
30,10.865498265162078,10.910438285560266,44.94002039818845,15.033326212347774,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
31,11.190065079148996,11.21503175714799,24.96667799899477,16.58977019562364,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
32,11.404778509940343,11.424751852339536,19.973342399193683,32.73406170842614,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
33,11.944058754718606,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
34,12.243658890706532,12.283605575504922,39.94668479838914,22.418805505539105,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
35,12.583205711492846,12.603179053892042,19.97334239919546,39.38709677419356,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
36,12.882805847480771,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
37,13.64179285865018,13.661766201049376,19.97334239919546,20.786065248573244,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
38,13.921419652238912,13.9663596726371,44.94002039818845,1.6509598071229945,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
39,14.300913157823617,14.350846513821603,49.933355997985984,1.0253303628650698,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
40,14.620486636210735,14.64545331420973,24.96667799899477,10.5471053193762,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
41,14.860166745001075,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
42,15.184733558987995,15.214693572586787,29.9600135987923,2.703848384044925,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
43,15.499313701775316,15.529273715374108,29.9600135987923,34.229468672750016,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
44,15.579207071372096,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
45,16.063560624552576,16.058567288952776,-4.993335599799309,17.032288583025586,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
46,16.378140767339897,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
47,16.59784753373104,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
48,16.897447669718964,16.927407683317757,29.9600135987923,17.123844111453575,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
49,17.236994490505282,17.27194783970387,34.95334919858806,11.584734641560132,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
50,17.31688786010206,17.381801222899444,64.91336279738391,2.108737449262996,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
51,17.79624807768274,17.79624807768274,0.0,2.4291817987609576,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
52,18.335528322461006,18.325541651261407,-9.986671199598618,4.168736838892803,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
53,18.87980190283907,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
54,19.174408703227193,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
55,19.533928866412705,19.558895544411698,24.966677998992992,1.4831080050050147,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
56,19.83352900240063,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
57,20.05822910439157,20.103169124789762,44.94002039819023,10.745475630970176,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
58,20.292915877582114,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
59,20.932062834356355,20.967016183554946,34.95334919859161,11.004882961516143,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
60,21.571209791130595,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
61,21.79091655752174,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
62,22.43006351429598,22.46501686349457,34.95334919858806,40.27213354899745,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
63,22.50995688389276,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
64,23.30889057986056,23.363817271458345,54.92669159778529,3.298959318826853,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
65,23.528597346251704,23.57353736664989,44.940020398186675,6.06088442640463,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
66,23.848170824638824,23.873137502637817,24.966677998992992,99.40174565874206,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
67,24.167744303025945,,,0.0,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
68,24.247637672622723,24.21767765902393,-29.9600135987923,12.607104709006007,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
69,24.726997890203403,24.726997890203403,0.0,39.72280037842952,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
70,25.066544710989717,25.10149806018831,34.95334919859161,7.8614764854884704,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
71,25.286251477380862,25.31121815537986,24.966677998996545,37.89168980986969,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
72,25.825531722159127,25.795571708560335,-29.9600135987923,23.364879299295048,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
73,26.125131858147054,26.140111864946448,14.980006799394374,70.4549394207587,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
74,26.464678678933367,26.524598706130952,59.9200271975846,1.2084414197210478,False,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
75,26.784252157320488,26.81421217091928,29.9600135987923,21.350657673879237,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
76,27.003958923711632,27.023932266110826,19.973342399193683,27.820581682790618,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
77,27.528259161690503,27.513279154891105,-14.980006799397927,15.735251930295744,True,RAL/B_seed3,B,3,gmd_03_high_bpm138.mid,3,1.0
0,1.4931249602985894,1.518010376303566,24.885416004976513,1.1474044007690551,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
1,1.5727582915145142,1.5727582915145142,0.0,2.169774468214989,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
2,1.8514749507702508,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
3,1.9510166147901569,1.906222865981199,-44.793748808957815,36.68620868556778,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
4,2.2297332740458935,2.2745270228548513,44.793748808957815,25.11969359416484,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
5,2.3491832708697804,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
6,2.607991597321536,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
7,2.6876249285374607,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
8,2.986249920597179,3.0310436694061362,44.79374880895737,5.572588274788634,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
9,3.0658832518131036,3.075837418215094,9.954166401990427,4.016144291512822,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
10,3.34459991106884,3.3694853270738165,24.885416004976513,62.001312295907454,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
11,3.444141575088746,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
12,3.722858234344483,3.772629066354436,49.770832009953025,13.629474776451945,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
13,3.822399898364389,3.862216563972351,39.81666560796215,1.2999969481490368,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
14,4.101116557620125,4.126001973625102,24.885416004976513,28.61406292916652,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
15,4.180749888836051,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
16,4.479374880895768,4.504260296900744,24.885416004976513,1.9561449018830144,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
17,4.559008212111693,4.5341227961067165,-24.885416004976513,33.481765190588106,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
18,4.8377248713674295,4.877541536975392,39.8166656079626,2.3376262703329687,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
19,4.9372665353873355,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
20,5.215983194643072,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
21,5.315524858662978,5.270731109854021,-44.79374880895737,7.632587664418498,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
22,5.594241517918714,5.619126933923691,24.885416004976513,54.76842555009616,True,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
23,5.67387484913464,,,0.0,False,RAL/B_seed3,B,3,test_double_bpm160.mid,1,1.0
0,1.9920377552124935,2.0119581327646183,19.920377552124833,12.27140110477005,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
1,2.490047194015617,,,0.0,False,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
2,2.9880566328187403,,,0.0,False,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
3,3.4860660716218637,3.4860660716218637,0.0,73.70516067995237,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
4,3.984075510424987,4.023916265529237,39.840755104249666,3.680440687276807,False,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
5,4.482084949228111,4.482084949228111,0.0,39.53968932157354,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
6,4.980094388031234,4.980094388031234,0.0,7.022217474898515,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
7,5.478103826834357,5.522924676326638,44.8208494922806,1.238959929197044,False,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
8,5.976113265637481,6.005993831965668,29.880566328187363,6.839106418042537,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
9,6.474122704440604,6.474122704440604,0.0,31.543839838862283,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
10,6.972132143243727,7.011972898347977,39.840755104250114,2.5054780724509484,False,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
11,7.470141582046851,7.475121676434882,4.980094388031375,33.93954283272805,True,RAL/B_seed3,B,3,test_single8_bpm120.mid,1,1.0
0,0.41944032395112474,0.44940034709049076,29.960023139366022,4.962218085268708,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
1,0.7390139041043626,,,0.0,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
2,0.9587207404597137,0.9936741007889741,34.95336032926044,14.026215399639897,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
3,1.6178412495257668,1.622834586715661,4.993337189894254,13.232734153263934,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
4,2.1571216660343557,2.1870816891737217,29.960023139365966,20.83184301278724,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
5,2.496668594947171,2.54160862965622,44.940034709048945,8.578661458174384,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
6,2.696402082542945,2.731355442872205,34.95336032925999,3.665181432538809,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
7,3.0159756626961824,3.0709023717850203,54.926709088837896,6.06088442640463,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
8,3.355522591608998,3.3754959403685754,19.97334875957746,14.97228919339578,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
9,3.475362684166462,3.410449300697836,-64.9133834686264,1.986663411359011,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
10,4.194403239511248,4.249329948600085,54.926709088837455,12.10354930265207,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
11,4.434083424626175,4.47403012214533,39.94669751915492,39.26502273628957,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
12,4.9733638411347645,4.998330527084236,24.96668594947149,17.429029206213595,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
13,5.272964072528425,5.337877455997051,64.9133834686264,4.351847895748781,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
14,5.6125110014412405,5.652457698960395,39.94669751915492,8.929624317148342,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
15,5.912111232834901,5.942071255974267,29.960023139365966,17.24591814935756,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
16,6.15179141794983,6.191738115468985,39.94669751915492,14.575548570207827,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
17,6.691071834458418,6.711045183217996,19.973348759577902,2.368144779808965,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
18,6.9906720658520785,7.040605437751022,49.93337189894387,14.529770805993834,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
19,7.350192343524472,7.390139041043626,39.94669751915403,9.44843897824028,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
20,7.689739272437286,7.694732609627181,4.993337189894476,17.612140263069573,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
21,7.929419457552215,7.959379480691581,29.960023139365966,35.633320108645904,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
22,8.209046340186298,8.263973049275137,54.92670908883923,1.986663411359011,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
23,8.548593269099113,8.563573280668797,14.980011569683427,8.914365062410344,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
24,8.648460012897,8.60351997818795,-44.94003470905028,3.756736960966853,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
25,9.112840371557175,9.122827045936964,9.986674379788951,10.257179479354235,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
26,9.40744726576094,9.432413951710412,24.966685949472378,47.88650166325876,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
27,9.667100799635445,,,0.0,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
28,9.986674379788685,10.026621077307839,39.94669751915403,11.310068056276108,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
29,10.306247959941922,10.331214645891393,24.9666859494706,16.864436780907607,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
30,10.865501725210088,10.895461748349454,29.960023139366854,22.37302774132511,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
31,11.19006864255322,11.23500867726227,44.94003470905028,19.0617694631794,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
32,11.404782141718677,11.439735502047938,34.95336032926133,2.0324411755730054,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
33,11.944062558227266,11.969029244176738,24.966685949472378,11.187994018372123,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
34,12.243662789620927,12.288602824329976,44.940034709048504,19.611102633747382,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
35,12.583209718533743,12.603183067293319,19.973348759576126,17.688436536759564,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
36,12.882809949927402,12.90278329868698,19.973348759577902,24.219397564622945,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
37,13.641797202791343,13.671757225930708,29.960023139365077,16.16251106295969,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
38,13.921424085425425,13.96137078294458,39.946697519155805,4.809625537888726,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
39,14.300917711857396,14.320891060616972,19.973348759576126,26.187841425824764,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
40,14.620491292010634,14.655444652339893,34.95336032925955,23.02917569505903,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
41,14.860171477125562,,,0.0,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
42,15.184738394468694,15.219691754797955,34.95336032926133,12.17984557634206,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
43,15.499318637432038,15.529278660571403,29.960023139365077,2.566515091402941,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
44,15.579212032470346,15.584205369660241,4.993337189894476,2.078218939787,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
45,16.063565739890098,16.08853242583957,24.966685949472378,3.985625782036825,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
46,16.378145982853443,16.408106005992806,29.9600231393633,11.065919980468138,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
47,16.597852819208793,16.632806179538054,34.95336032926133,29.66695150608845,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
48,16.897453050602454,16.9423930853115,44.94003470904673,9.784142582476292,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
49,17.236999979515268,17.232006642325373,-4.993337189894476,21.45747245704522,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
50,17.31689337455358,17.336866723313154,19.97334875957435,5.099551377910691,True,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
51,17.796253744783435,17.831207105112696,34.95336032926133,4.489181188390765,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
52,18.335534161292024,18.370487521621286,34.95336032926133,36.121616260261845,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
53,18.879807914990508,18.91476127531977,34.95336032926133,12.34769737846004,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
54,19.174414809194275,19.214361506713427,39.94669751915225,21.24384289071319,False,RAL/B_seed4,B,4,gmd_03_high_bpm138.mid,1,1.0
