strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
46,16.379600127530242,16.429537932797103,49.93780526686109,6.5339213232825735,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
47,16.59932647070443,16.704195861764834,104.86939106040438,3.0700704977568805,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
48,16.898953302305593,16.96387244915251,64.91914684691835,40.15005951109347,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
49,17.23853037812024,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
50,17.31843086654722,17.34339976918065,24.96890263342877,24.478804895168917,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
51,17.79783379710908,17.847771602375943,49.93780526686109,49.763389996032586,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
52,18.337162093991175,18.33216831346449,-4.993780526685754,5.19110690633868,True,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
53,18.881484171399954,18.916440635086754,34.95646368680028,1.0100711081270717,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
54,19.17611722247443,19.29097417458821,114.85695211377944,2.780144657734916,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
55,19.535669420395827,19.615569908822803,79.90048842697561,24.951841792046856,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
56,19.83529625199699,19.88523405726385,49.93780526686109,4.809625537888726,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
57,20.06001637569786,19.930178082004023,-129.8382936938367,1.132145146031057,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
58,20.294724060452104,20.42955613467263,134.832074220526,25.8979155858028,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
59,20.93392796786792,20.824064796280826,-109.86317158709369,13.049623096407956,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
60,21.573131875283735,21.48823760633007,-84.89426895366492,1.2084414197210478,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
61,21.79285821845792,21.663019924764082,-129.8382936938367,22.64769432660908,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
62,22.432062125873735,,,0.0,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
63,22.51196261430071,22.56190041956757,49.93780526686109,12.286660359508048,False,RAL/E_seed1,E,1,gmd_03_high_bpm138.mid,2,1.0
