strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
42,15.186115529407278,15.251034800003232,64.91927059595426,37.90694906460769,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
43,15.50072430229536,15.660525583762324,159.80128146696336,1.0558488723410662,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
44,15.580624943028843,15.61558147334974,34.95653032089763,29.13287759025852,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
45,16.065022577475574,16.13493563811737,69.91306064179525,18.42088076418348,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
46,16.379631350363656,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
47,16.599358112380727,16.669271173022523,69.91306064179525,4.428144169438772,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
48,16.898985515131283,16.96889857577308,69.91306064179525,19.30591753898737,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
49,17.238563238248577,17.37838935953217,139.82612128359406,6.884884182256531,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
50,17.318463878982058,17.33843903916543,19.975160183371088,14.07199316385389,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
51,17.797867723382947,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
52,18.337197048333945,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
53,18.881520163330787,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
54,19.1761537760355,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
55,19.535706659336164,19.595632139886273,59.92548055010971,17.444288460951594,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
56,19.83533406208672,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
57,20.060054614149635,20.114986304653904,54.931690504268715,2.566515091402941,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
58,20.294762746304237,20.414613707404456,119.85096110021942,12.881771294289976,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
59,20.933967872172087,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
60,21.573172998039936,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
61,21.792899760057008,21.857819030652962,64.91927059595426,2.444441053498956,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
62,22.432104885924858,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
63,22.51200552665834,22.581918587300137,69.91306064179881,11.096438489944134,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
64,23.311011933993154,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
65,23.530738696010225,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
66,23.85034125894415,23.96519842999853,114.85717105437843,23.242805261391062,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
67,24.169943821878075,24.319757523253354,149.8137013752796,1.0100711081270717,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
68,24.249844462611556,24.279807202886612,29.962740275056632,47.71864986114078,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
69,24.729248307012444,24.79916136765424,69.91306064179525,18.832880642109423,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
70,25.06882603012974,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
71,25.288552792146813,25.348478272696923,59.92548055010971,1.696737571336989,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
72,25.82788211709781,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
73,26.127509519848367,26.21240395062769,84.8944307793218,4.321329386272785,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
74,26.46708724296566,26.556975463790828,89.88822082516634,1.7730338450270366,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
75,26.786689805899588,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
76,27.00641656791666,27.071335838512613,64.91927059595426,1.8493301187170277,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
77,27.53076452273013,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,1,1.0
0,0.41948090119321346,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
1,0.7390853973404238,0.8289741618818266,89.88876454140282,7.815698721274476,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
2,0.9588134884416308,1.0686775339922343,109.86404555060348,2.215552232428984,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
3,1.617997761745252,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
4,2.157330348993669,2.2472191135350723,89.88876454140326,39.93642994476149,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
5,2.4969101261500803,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
6,2.6966629362420864,2.766576419774289,69.91348353220239,31.45228431043429,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,2,1.0
