strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
42,15.185027383594328,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
43,15.499613613507659,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
44,15.579508529041204,15.539561071274433,-39.94745776677178,1.0558488723410662,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
45,16.063871454463317,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
46,16.37845768437665,16.428392006585117,49.934322208468274,19.00073244422741,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
47,16.598168702093897,16.64810302430236,49.93432220846472,12.34769737846004,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
48,16.89777463534469,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
49,17.237328026362256,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
50,17.3172229418958,17.297249213012414,-19.97372888338589,24.402508621478923,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
51,17.796592435097068,17.83653989286384,39.94745776677178,35.48072756126592,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
52,18.335883114948494,18.390810869377805,54.92775442931119,9.219550157170309,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
53,18.880167227020767,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
54,19.174779728050712,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
55,19.53430684795166,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
56,19.833912781202457,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
57,20.05861723114055,20.123531850011556,64.91461887100769,6.8238471633045386,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
58,20.293308545520336,20.343242867728804,49.934322208468274,21.747398297067186,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
59,20.932467869788695,20.972415327555467,39.94745776677178,10.623401593066191,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
60,21.57162719405705,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
61,21.7913382117743,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
62,22.430497536042658,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
63,22.5103924515762,22.50040558713451,-9.986864441692944,22.29673146763512,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
64,23.309341606911648,23.34928906467842,39.94745776677178,56.20279549546798,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
65,23.529052624628896,23.569000082395668,39.94745776677178,22.510361033967094,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
66,23.848632286763074,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
67,24.16821194889725,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
68,24.248106864430795,24.21315283888487,-34.954025545925305,18.29880672627949,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
69,24.727476357632064,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
70,25.06702974864963,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
71,25.286740766366876,25.331681656354498,44.9408899876218,9.43317972350228,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
72,25.826031446218302,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
73,26.125637379469097,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
74,26.46519077048666,26.515125092695126,49.93432220846472,28.04947050386059,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
75,26.78477043262084,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
76,27.004481450338087,27.06939606920909,64.91461887100414,3.939848017822831,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
77,27.528791833526974,27.5637458590729,34.954025545925305,4.916440321054713,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
0,0.41943332444771003,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
1,0.7390015716459654,0.7989206179956382,59.919046349672826,6.381328775902592,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
2,0.9587047415947658,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
3,1.6178142514411673,1.6727400439283675,54.9257924872002,35.99954222235786,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
4,2.157085668588223,2.192038445625532,34.95277703730926,5.557329020050636,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
5,2.4966269312363694,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
6,2.6963570857352788,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
7,3.0159253329335343,3.0608646176957888,44.9392847622545,3.955107272560829,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
8,3.3554665955816803,3.405399134206408,49.93253862472757,8.395550401318406,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
9,3.475304688281026,3.475304688281026,0.0,3.115848261970875,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
10,4.1943332444771,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
11,4.4340094298757915,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
12,4.973280847022847,4.998247116335212,24.966269312364453,1.513626514481011,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
13,5.272876078771212,5.317815363533467,44.93928476225495,19.4737693411054,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
14,5.612417341419358,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
15,5.912012573167723,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
16,6.151688758566414,6.201621297191141,49.93253862472713,4.748588518936733,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
17,6.69096017571347,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
18,6.990555407461834,7.040487946086562,49.93253862472802,24.051545762504965,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
19,7.3500696855598715,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
20,7.689610948208018,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
21,7.929287133606709,7.979219672231436,49.93253862472713,11.569475386822134,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
22,8.208909349905182,8.243862126942492,34.9527770373097,40.02798547318948,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
23,8.548450612553328,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
24,8.648315689802784,8.603376405040528,-44.93928476225584,28.7971739860225,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
25,9.112688299012747,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
26,9.407290276898639,9.487182338698203,79.89206179956376,28.171544541764572,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
27,9.666939477747222,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
28,9.986507724945477,10.021460501982787,34.9527770373097,59.77346110415967,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
29,10.306075972143732,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
30,10.865320404740679,10.960192228127662,94.87182338698297,1.8188116092410311,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
31,11.189881905801407,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
32,11.404591821887735,11.464510868237408,59.919046349673266,36.06057924130985,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
33,11.94386323903479,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
34,12.243458470783155,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
35,12.5829997334313,12.627939018193556,44.93928476225584,25.11969359416484,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
36,12.882594965179665,12.937520757666865,54.9257924872002,1.2847376934110386,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
37,13.641569552275522,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
38,13.921191768573996,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
39,14.300679062121924,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
40,14.62024730932018,14.610260801595233,-9.986507724946136,1.8340708639790293,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
41,14.85992349471887,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
42,15.184484995779599,15.219437772816907,34.952777037307925,21.1828058717612,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
43,15.49905998911538,15.53401276615269,34.9527770373097,42.94250312814725,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
44,15.578952050914944,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
45,16.063297675574802,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
46,16.377872668910584,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
47,16.597575838859385,16.667481392934,69.90555407461585,7.174810022278496,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
48,16.897171070607747,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
49,17.236712333255895,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
50,17.316604395055457,17.286644871880622,-29.959523174834857,26.53880428479872,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
51,17.79595676585284,17.900815096964767,104.85833111192733,1.0863673818170625,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
52,18.335228182999895,18.365187706174734,29.95952317483841,41.75228125858333,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
53,18.879492854009424,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
54,19.174094831895317,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
55,19.533609109993353,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
56,19.83320434174172,19.878143626503974,44.93928476225406,2.047700430311004,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
57,20.05790076555299,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
58,20.29258369708921,20.352502743438883,59.919046349673266,5.908291879024649,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
59,20.93172019148572,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
60,21.57085668588223,21.595822955194595,24.96626931236534,62.85583056123541,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
61,21.79055985583103,21.830505886730812,39.94603089978099,17.16962187566757,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
62,22.42969635022754,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
63,22.509588412027107,22.474635634989795,-34.95277703731148,24.722952970976884,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
64,23.308509030022744,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
65,23.528212199971545,23.64805029267089,119.83809269934653,1.1779229102450517,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
66,23.8477804471698,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
67,24.167348694368055,24.21228797913031,44.93928476225406,36.27420880764183,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
68,24.247240756167617,24.277200279342456,29.95952317483841,1.3457747123630313,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
69,24.726593126965003,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
70,25.066134389613147,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
71,25.285837559561948,25.34575660591162,59.919046349673266,51.075685903500485,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
72,25.825108976709004,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
73,26.12470420845737,26.159656985494678,34.952777037307925,40.50102237006743,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
74,26.464245471105514,26.52915777131766,64.91230021214633,1.4678487502670166,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
75,26.78381371830377,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
76,27.00351688825257,27.05844268073977,54.9257924872002,31.97109897152623,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
77,27.52780854381221,27.637660128786607,109.85158497439684,1.4525894955290184,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,2,1.0
0,0.4194744885795484,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
1,0.739074098925871,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
2,0.9587988310389677,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
3,1.617973027378258,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
4,2.157297369837677,2.192253577219306,34.95620738162897,52.20487075411235,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
5,2.496871955830645,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
6,2.696621712297097,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
7,3.0162213226434194,3.0711525056716935,54.931183028274155,9.96725363933227,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
8,3.355795908636387,3.4157208355763222,59.92492693993512,35.11450544755397,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
9,3.475645762516258,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
10,4.194744885795483,4.279638532293726,84.8936464982426,3.9093295083468345,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
11,4.4344445935552255,4.4893757765835,54.931183028274155,5.938810388500645,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
12,4.973768936014645,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
13,5.2733935707143225,5.323331009830935,49.9374391166123,31.57435834833828,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
14,5.61296815670729,5.6579118519122416,44.94369520495134,17.932584612567535,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
15,5.912592791406968,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
16,6.152292499166709,6.252167377399935,99.87487823322638,1.1931821649830496,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
17,6.691616841626129,6.711591817272774,19.974975646645632,5.831995605334658,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
18,6.991241476325806,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
19,7.350791037965418,7.430690940551999,79.89990258658075,1.8188116092410311,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
20,7.690365623958386,7.740303063074999,49.93743911661319,11.722067934202116,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
21,7.930065331718128,7.97500902692308,44.94369520495134,8.242957853938425,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
22,8.209714990771161,8.24966494206445,39.94995129328949,12.210364085818057,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
23,8.549289576764128,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
24,8.649164454997354,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
25,9.113582638781855,9.158526333986806,44.94369520495134,26.340433973204743,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
26,9.40821352956987,9.52306963953808,114.85610996821016,1.4373302407910202,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
27,9.667888212976257,9.722819396004532,54.93118302827504,10.88280892361216,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
28,9.98748782332258,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
29,10.307087433668903,10.367012360608838,59.92492693993512,17.612140263069573,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
30,10.866386751774968,10.891355471333274,24.968719558305708,33.40546891689812,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
31,11.190980106032951,11.255898776884548,64.91867085159697,11.645771660512125,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
32,11.405711094234386,11.550529667672564,144.81857343817774,1.9256263924070185,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
33,11.945035436693805,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
34,12.244660071393483,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
35,12.584234657386451,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
36,12.883859292086129,12.938790475114402,54.93118302827327,12.881771294289976,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
37,13.642908366658645,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
38,13.922558025711677,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
39,14.302082562997935,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
40,14.621682173344258,14.67161961246087,49.937439116611415,18.497177037873467,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
41,14.861381881103998,14.90133183239729,39.949951293291264,33.5428022095401,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
42,15.185975235361983,15.29084385750687,104.86862214488646,2.047700430311004,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
43,15.500581101796644,15.530543565266612,29.96246346996756,11.69154942472612,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
44,15.580481004383225,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
45,16.06487416381437,16.109817859019323,44.943695204953116,4.03140354625082,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
46,16.37948003024903,16.429417469365646,49.93743911661497,2.932737205114897,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
47,16.599204762362127,16.6541359453904,54.93118302827327,6.503402813806577,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
48,16.898829397061807,16.95376058009008,54.93118302827327,3.69569994201486,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
49,17.238403983054774,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
50,17.318303885641352,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
51,17.797703301160837,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
52,18.337027643620257,18.3570026192669,19.974975646643855,27.9884334849086,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
53,18.881345729991338,18.906314449549644,24.968719558305708,8.53288369396039,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
54,19.175976620779352,19.24089529163095,64.91867085159697,34.61095004119997,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
55,19.535526182418966,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
56,19.835150817118645,19.959994414910177,124.84359779153209,2.932737205114897,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
57,20.0598692931434,20.11979422008334,59.92492693993867,12.790215765861989,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
58,20.294575256991482,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
59,20.93377447768413,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
60,21.572973698376774,21.602936161846742,29.96246346996756,9.18903164769431,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
61,21.79269843048987,21.83264838178316,39.94995129328771,23.99050874355297,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
62,22.431897651182513,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,3,1.0
