timestamp,segment_id,mode,cmd_DF,cmd_F,cmd_G,meas_pres_DF,meas_pres_F,meas_pres_G,meas_ang_wrist,meas_ang_hand,p_flag
1768881112.6063166,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.004482430084620676,0.0015761002925112962,-0.0011704036998519572,0.0,-0.0,1.0
1768881112.6063292,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.004457489264176075,-0.0018824939943740792,-0.00157755131511382,0.0,-0.0,1.0
1768881112.6063387,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.004442547566582647,-0.007417948366484782,-0.001622016953694544,0.0,-0.0,1.0
1768881112.6063452,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.006190828184042951,-0.001244149878144278,-0.005486728746274989,0.0,-0.0,1.0
1768881112.6063514,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.006659082409393517,-0.01716910588236328,-0.01487458790087687,0.0,-0.0,1.0
1768881112.6063573,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.012124237293184358,-0.0048323045641876835,-0.019349065902550863,0.0,-0.0,1.0
1768881112.6063643,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.010706696932598847,-0.008682763210452128,-0.01871279198113439,0.0,-0.0,1.0
1768881112.6063702,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.011469389496077882,-0.008408500650010262,-0.016395899813359472,0.0,-0.0,1.0
1768881112.6063762,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.009861916785606216,-0.00935233242891164,-0.006700290173340627,0.0,-0.0,1.0
1768881112.606382,0,train,0.27250688906808357,0.3300756687211487,0.2760420047291231,-0.015208604262661183,-0.006441569237693046,-0.016413397076472807,0.0,-0.0,1.0
1768881112.6564896,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.019974384880133606,-0.00903360673765243,-0.010223962272204914,0.0,-0.0,1.0
1768881112.6565063,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.018949359653148527,-0.0037744982091108105,-0.014478373944713817,0.0,-0.0,1.0
1768881112.6565154,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.014312548674394045,0.005017300771299012,-0.009307866601836178,0.0,-0.0,1.0
1768881112.6565218,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.01355573083259806,0.009561441630244695,-0.013351819864152532,0.0,-0.0,1.0
1768881112.6565282,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.010120471443250853,0.0037493788310503933,-0.010072755283203436,0.0,-0.0,1.0
1768881112.656534,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.014863767166146269,-0.0011874621274872406,-0.012353869327936577,0.0,-0.0,1.0
1768881112.656541,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.014721953124917957,-0.017176577115824033,-0.011455144174680831,0.0,-0.0,1.0
1768881112.6565483,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.020730778972160756,-0.011591097550419408,-0.008282011636329047,0.0,-0.0,1.0
1768881112.6565542,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.009925427980237949,-0.012801498740880676,-0.003688735973881992,0.0,-0.0,1.0
1768881112.6565607,0,train,0.29096953110258117,0.34727583420507235,0.29216694808856974,-0.0032794482482415475,-0.016126130952908817,0.003174249936593907,0.0,-0.0,1.0
