timestamp,exp_mode,target_arg,cmd_DF,cmd_F,cmd_G,meas_pres_DF,meas_pres_F,meas_pres_G,meas_ang_wrist,meas_ang_hand,p_flag
0.027918100357055664,1,,0.0,0.1,0.0,-0.01626403847378697,-0.05154604312764418,-0.00463357108728537,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.009582479216979441,-0.054932119447821975,-0.0034718488920677873,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.008179199231405473,-0.053151847233157926,0.0051841984050022116,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.0007088421536765432,-0.044918550545176725,-0.0029712533860611185,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,0.006026825441745236,-0.017658527575992507,-0.007641763623855713,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,0.0036337077561786712,0.0022695342558227112,-0.012141330772109576,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.01324820147975571,0.017847967326304278,-0.009795094422050055,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.008947060759781576,0.006325554002639313,-0.0023971438960603817,-0.18,0.18,1.0
0.027918100357055664,1,,0.0,0.1,0.0,-0.015064019914452302,0.011211486618926583,0.004559180366839086,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.00876793215937476,0.018950293609363046,0.002153756494245088,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.020524898201689356,0.029712300821099265,-0.0011239416050083443,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.0026143269083729963,0.027034310178821273,-0.0005364061647745849,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,0.002723922066769927,0.018960482034762787,-0.0029256939813729218,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.00563680778414838,0.027633106361338478,-0.007875931530398386,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.003725336016208944,0.027805575483527696,-0.007560921886420884,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,0.0020949218503979496,0.008914093661155635,-0.0052119057308111505,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,0.0007390881994950211,0.004415026764716834,-0.005803982932369861,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.00797920438368318,0.012965210825216072,-0.004797039345914244,-0.18,0.18,1.0
0.06829953193664551,1,,0.0,0.1,0.0,-0.01431678051196408,0.012859426763517107,-0.006429411466197064,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,0.0024680132435069054,0.007760945292469352,-0.005382978880855774,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,-0.011379884281558035,-0.006368570390491879,-0.002873421816574069,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,-0.007516051388327459,-0.018229700047636993,-0.012387184638466815,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,-0.00328871638775273,0.0024571449416635133,-0.010663505378698533,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,0.0003476720847510889,0.020712475579104748,-0.009643673255666174,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,-0.001192210805841195,0.025512233479960806,-0.0032887248418541322,-0.18,0.18,1.0
0.1187441349029541,1,,0.0,0.1,0.0,-0.0049205949767836855,0.018188967458175012,-0.010544089857901756,-0.18,0.18,1.0
