timestamp,exp_mode,target_arg,cmd_DF,cmd_F,cmd_G,meas_pres_DF,meas_pres_F,meas_pres_G,meas_ang_wrist,meas_ang_hand,p_flag
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6100309535575601,-0.014238252804209922,-0.01913680364582812,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6107713747016882,-0.007572836625992071,-0.023645551430577564,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6066724447896574,-0.008483927333432246,-0.019654871482046237,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6019436009877356,-0.004798255313998117,-0.010662348648470512,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.5977874542147918,-0.011631558420129596,-0.007300906924457014,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6027450907068459,-0.005548274311503741,0.006321692496695615,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6074202789952134,-0.006283463688891354,0.009747562498963499,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6036312214108491,-0.0002265796714616273,0.013466948803065173,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.603895785381483,0.0034252775074988346,-0.001730608122524223,-79.38,-41.76,1.0
0.03921103477478027,3,G,0.6,0.0,0.00039211034774780276,0.6056881362118691,-0.0035335395589257946,-0.013249112836992294,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.60071691445011,-0.010317152112375137,-0.01306876377649254,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6049907507306036,0.0032793394550934456,-0.016595849825924498,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6043620393609836,-0.0036040201892628483,-0.024460349412474252,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6032221533393302,-0.009140599886013562,-0.008668754006746063,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6020022901377439,-0.015636069030799962,0.0024349712076575845,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6022610091483199,-0.010936475423655858,0.008974356208819208,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.5993970851455794,-0.023504001346622137,0.0060583050655752015,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.5984319718921496,-0.014571525379652091,-0.005870144825735715,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6020877980612019,-0.005632927243330812,-0.015920441099132557,-79.38,-41.76,1.0
0.08964419364929199,3,G,0.6,0.0,0.00089644193649292,0.6056799607153157,-0.010274564644704583,-0.018824168915135678,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6011792619237957,-0.010405532103571355,-0.023865684324436164,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6008895431514557,-0.005898773572847527,-0.017312200251433884,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6009595072791877,-0.00942402228074912,-0.0028386998426946416,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6034135271409878,-0.00018415619586464668,-0.0021828641977865355,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6043489445129563,-0.008607643172901351,-0.006944325855827389,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6046420520197776,-0.0032151288805097634,-0.016153490379988124,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.599990637512402,-0.004318385692890726,-0.013441053077495985,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6034196177931432,-0.005925201633280749,-0.002855406239187701,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6093110649888236,-0.0018616732802951288,0.009380912085982962,-79.38,-41.76,1.0
0.12996745109558105,3,G,0.6,0.0,0.0012996745109558107,0.6061672997767049,-0.005182321398941648,0.011367810437985588,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.6059597430195323,-0.003846807522679239,0.01582197751323434,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.6020194099360862,-0.0039950374538084595,0.019065136584407272,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.5987884696654262,-0.014671379828929451,0.012727573611122233,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.5970203217211173,-0.007483870032794335,0.014521653887217073,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.5971721089502396,-0.009035196121100361,-0.0008105970732622684,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.5994130554462057,-0.00895039323526694,-0.009456767465607505,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.5986301006915311,-0.013062195678742304,0.0013918205483614227,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.6010348967678061,-0.012114017379219655,0.011715350194468363,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.6000266112075284,-0.003650054857263171,0.0020169451358433375,-79.38,-41.76,1.0
0.17030811309814453,3,G,0.6,0.0,0.0017030811309814453,0.6015590836557412,-0.0038776595080404408,-0.004552252992500353,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6046458630271397,-0.003935649020553722,0.0003337241314850299,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.5997304116958809,-0.01141162892106693,-0.00215746118209781,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6006613730354652,-0.012962348757147,-0.004423617322948132,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.602186525347058,-0.00996774820826009,-0.014675684274223626,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6008332622539282,-0.009530175150451113,-0.00805558876287444,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6069208647161619,-0.0072528646495097415,-0.0038429922072566076,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6095041234059496,-0.007434263696347998,-0.008301984281818975,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6071199793816586,-0.005436286904902346,-0.01677578637504817,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.5977774647564272,-0.00956369003192263,-0.022116362042401333,-79.38,-41.76,1.0
0.22072601318359375,3,G,0.6,0.0,0.0022072601318359375,0.6042137757981972,0.002651441391211564,-0.015179389987632512,-79.38,-41.76,1.0
