meas_pres_DF,meas_pres_F,meas_pres_G,angle_deg,velocity,flag,force_N,time,exp_mode,cmd_DF,cmd_F,cmd_G
0.01554420659587744,0.20811458453846068,-0.006779174753852177,-1.44,9.9,1.0,0.4831080050050147,45.39,1,0.0,0.2,0.0
0.005590459852277769,0.2082678673335122,-0.002321132910595319,-1.44,9.9,1.0,0.696737571336989,45.395,1,0.0,0.2,0.0
0.011462694930294634,0.21979034208909923,-0.011294515269737591,-1.44,9.9,1.0,0.46784875026701656,45.4,1,0.0,0.2,0.0
0.02233874841156998,0.2166704468219854,-0.009585459932394295,-1.44,9.9,1.0,0.17792291024505147,45.405,1,0.0,0.2,0.0
0.0243510536050306,0.2131577996050793,-0.002249808854089653,-1.44,9.9,1.0,0.6814783165989908,45.410000000000004,1,0.0,0.2,0.0
0.01530316807238573,0.21223590238632822,-0.004052724912700194,-1.44,9.9,1.0,0.3762932218390276,45.415,1,0.0,0.2,0.0
0.010637649721349892,0.20976811749715785,-0.006079623197691491,-1.44,9.9,1.0,0.5594042786950055,45.42,1,0.0,0.2,0.0
-0.0011149590697037953,0.21196993799527827,-0.0029977264856286406,-1.44,9.9,1.0,0.29999694814903677,45.425000000000004,1,0.0,0.2,0.0
-0.02183392815201581,0.20248578436174863,-0.0048215639424436475,-1.44,9.9,1.0,0.4525894955290184,45.43,1,0.0,0.2,0.0
-0.013308124801029398,0.20037058658339685,-0.003683103008368312,-1.44,9.9,1.0,0.23895992919704412,45.435,1,0.0,0.2,0.0
-0.0026303746894457,0.20212456281674557,-0.00485278640638886,-1.44,9.9,1.0,0.513626514481011,45.44,1,0.0,0.2,0.0
-0.0004981154192876799,0.20419224324811636,-0.005311470284086751,-1.44,9.9,1.0,0.04058961760306801,45.445,1,0.0,0.2,0.0
0.012512360867844612,0.21664414050130984,-0.009879975468463588,-1.44,9.9,1.0,0.6357005523849963,45.45,1,0.0,0.2,0.0
0.0056806824148510375,0.22068690540959418,-0.014808981470682762,-1.44,9.9,1.0,0.23895992919704412,45.455,1,0.0,0.2,0.0
-0.014103102091228462,0.20353411857584225,-0.005990246026196629,-1.44,9.9,1.0,0.2847376934110386,45.46,1,0.0,0.2,0.0
-0.028149822192492017,0.2027505995391119,-0.010442425515936177,-1.44,9.9,1.0,0.3610339671010294,45.465,1,0.0,0.2,0.0
-0.03413339925201184,0.20024451535894236,-0.007911664444974325,-1.44,9.9,1.0,0.4983672597430129,45.47,1,0.0,0.2,0.0
-0.014332645576256865,0.2088793565144581,-0.007837377119411204,-1.44,9.9,1.0,0.4525894955290184,45.475,1,0.0,0.2,0.0
0.003908877358220911,0.21104952055834106,-0.005245433099673582,-1.44,9.9,1.0,0.34577471236303126,45.480000000000004,1,0.0,0.2,0.0
-0.010544284445799659,0.20389734246050636,-0.005882146062946159,-1.44,9.9,1.0,0.3305154576250331,45.485,1,0.0,0.2,0.0
-0.022940680718878344,0.19902821096243203,-0.002934765174215232,-1.44,9.9,1.0,0.3610339671010294,45.49,1,0.0,0.2,0.0
-0.002665880226686722,0.20109457548441917,-0.0011639285978026156,-1.44,9.9,1.0,0.4983672597430129,45.495,1,0.0,0.2,0.0
-0.005068872795145975,0.2017796780665822,-0.0008410600565988403,-1.44,9.9,1.0,0.34577471236303126,45.5,1,0.0,0.2,0.0
-0.019689888846651644,0.19024455480578117,0.004696167174496049,-1.44,9.9,1.0,0.4068117313150239,45.505,1,0.0,0.2,0.0
-0.016633426826764733,0.19837334757072042,-0.0029261894238787503,-1.44,9.9,1.0,0.34577471236303126,45.51,1,0.0,0.2,0.0
0.004420560194565199,0.20045974072562356,0.004239507897495753,-1.44,9.9,1.0,0.39155247657702574,45.515,1,0.0,0.2,0.0
-0.017130675043756677,0.20111756664904554,-0.0022093191341392053,-1.44,9.9,1.0,0.513626514481011,45.52,1,0.0,0.2,0.0
-0.030009841575669566,0.18838515908474385,0.006297355772797267,-1.44,9.9,1.0,0.46784875026701656,45.525,1,0.0,0.2,0.0
-0.015205245764688407,0.19325174419841212,0.008367768217170165,-1.44,9.9,1.0,0.6204412976469982,45.53,1,0.0,0.2,0.0
-0.018559826051952236,0.20101080025391954,0.0020608222924120134,-1.44,9.9,1.0,0.46784875026701656,45.535000000000004,1,0.0,0.2,0.0
-0.020298921318889978,0.2056148969685948,-0.010950262321692269,-1.44,9.9,1.0,0.3305154576250331,45.54,1,0.0,0.2,0.0
-0.0048610092133841995,0.21282930202409317,-0.009554050810030789,-1.44,9.9,1.0,0.5288857692190092,45.545,1,0.0,0.2,0.0
0.0024752869812437648,0.21122137821137604,-0.007013836775477261,-1.44,9.9,1.0,0.29999694814903677,45.550000000000004,1,0.0,0.2,0.0
-0.018834180422056465,0.20332119733126927,-0.007843864722065833,-1.44,9.9,1.0,0.34577471236303126,45.555,1,0.0,0.2,0.0
-0.007819696613478965,0.2082878199140119,-0.01042209180925326,-1.44,9.9,1.0,0.4068117313150239,45.56,1,0.0,0.2,0.0
0.004258328849438202,0.21565193162174878,-0.013253702822946196,-1.44,9.9,1.0,0.43733024079102023,45.565,1,0.0,0.2,0.0
0.008616620341676628,0.20908336637130942,-0.005146673456071258,-1.44,9.9,1.0,0.6204412976469982,45.57,1,0.0,0.2,0.0
-0.0015821924269706427,0.20930580515032246,-0.007862669625042727,-1.44,9.9,1.0,0.4983672597430129,45.575,1,0.0,0.2,0.0
-0.021324772743089675,0.20361693527537672,-0.008720426972047241,-1.44,9.9,1.0,0.513626514481011,45.58,1,0.0,0.2,0.0
-0.00020595609072893793,0.21041353819749087,-0.009977313981838465,-1.44,9.9,1.0,0.5899227881710019,45.585,1,0.0,0.2,0.0
-0.014949075337952238,0.207167471422716,-0.0077634871495852855,-1.44,9.9,1.0,0.11688589129305882,45.59,1,0.0,0.2,0.0
-0.01690500762216576,0.21227142428377616,-0.00970274864814762,-1.44,9.9,1.0,0.4831080050050147,45.595,1,0.0,0.2,0.0
-0.0016820706330844496,0.2096393270519422,-0.005927889568944317,-1.44,9.9,1.0,0.3762932218390276,45.6,1,0.0,0.2,0.0
-0.015215483734133643,0.21133757653456048,-0.008092187188802174,-1.44,9.9,1.0,0.5899227881710019,45.605000000000004,1,0.0,0.2,0.0
-0.029932067643508867,0.20314823362477913,-0.010109374397258347,-1.44,9.9,1.0,0.42207098605302207,45.61,1,0.0,0.2,0.0
-0.008556235614178806,0.20616816132089996,-0.007867111444836504,-1.44,9.9,1.0,0.6814783165989908,45.615,1,0.0,0.2,0.0
-0.002843248593482499,0.21014256255472638,-0.007184656011371034,-1.44,9.9,1.0,0.3610339671010294,45.62,1,0.0,0.2,0.0
-0.005514642229896658,0.2147810774750898,-0.017257568620717072,-1.44,9.9,1.0,0.4831080050050147,45.625,1,0.0,0.2,0.0
-0.019953531632645596,0.2049551330511385,-0.01133292840891928,-1.44,9.9,1.0,0.2847376934110386,45.63,1,0.0,0.2,0.0
-0.0141333738793867,0.20690749124543054,-0.006650264916691203,-1.44,9.9,1.0,0.4525894955290184,45.635,1,0.0,0.2,0.0
-0.027854248636518246,0.20150903533226067,-0.008357385907554459,-1.44,9.9,1.0,0.43733024079102023,45.64,1,0.0,0.2,0.0
-0.03380148283253984,0.20010478829757825,-0.004242490647503553,-1.44,9.9,1.0,0.34577471236303126,45.645,1,0.0,0.2,0.0
-0.033081799043753454,0.2074038027243773,-0.0075011440451122555,-1.44,9.9,1.0,0.42207098605302207,45.65,1,0.0,0.2,0.0
-0.00232153067747664,0.20933026477800834,-0.0060160328037369495,-1.44,9.9,1.0,0.6509598071229945,45.655,1,0.0,0.2,0.0
-0.020885705986820154,0.1978267312348985,-0.0009569534763389863,-1.44,9.9,1.0,0.1626636555070533,45.660000000000004,1,0.0,0.2,0.0
-0.016805967662774524,0.2061630450229431,-0.008209493971747911,-1.44,9.9,1.0,0.513626514481011,45.665,1,0.0,0.2,0.0
-0.0063178228180607926,0.20214077437972866,-0.0010991482660369382,-1.44,9.9,1.0,0.3610339671010294,45.67,1,0.0,0.2,0.0
-0.007584470032471146,0.20343196982723,-0.0030947983356825613,-1.44,9.9,1.0,0.4983672597430129,45.675000000000004,1,0.0,0.2,0.0
-0.006119286535182677,0.2044610350739503,0.0002903107173529841,-1.44,9.9,1.0,0.46784875026701656,45.68,1,0.0,0.2,0.0
-0.009954537591001483,0.2000589424884478,0.0011562268236968273,-1.44,9.9,1.0,0.4983672597430129,45.685,1,0.0,0.2,0.0
0.009855715583438956,0.2132110805779219,-0.00674744906652287,-1.44,9.9,1.0,0.26947843867304044,45.69,1,0.0,0.2,0.0
-0.010771377715926529,0.20183438596664227,0.00010583163252148209,-1.44,9.9,1.0,0.5746635334330037,45.695,1,0.0,0.2,0.0
-0.013678984763449606,0.20802226166023516,-0.006861146887863631,-1.44,9.9,1.0,0.4525894955290184,45.7,1,0.0,0.2,0.0
-0.004803193861594509,0.20249461933603258,0.002321538225896001,-1.44,9.9,1.0,0.43733024079102023,45.705,1,0.0,0.2,0.0
-0.008664944187419983,0.2059470322225533,-0.004689233401856262,-1.44,9.9,1.0,0.34577471236303126,45.71,1,0.0,0.2,0.0
0.0016223881093034714,0.20664021536582078,-0.007778923992209119,-1.44,9.9,1.0,0.6509598071229945,45.715,1,0.0,0.2,0.0
-0.015609794974137762,0.20527309794718065,-0.008880403943855216,-1.44,9.9,1.0,0.3762932218390276,45.72,1,0.0,0.2,0.0
-0.0003060678532000849,0.2084162568047433,-0.004614518430517034,-1.44,9.9,1.0,0.5441450239570074,45.725,1,0.0,0.2,0.0
0.0028318675000016283,0.20944343442041985,-0.007061708377848921,-1.44,9.9,1.0,0.4831080050050147,45.730000000000004,1,0.0,0.2,0.0
-0.002227100012727167,0.20663470869818631,-0.004110507924290888,-1.44,9.9,1.0,0.6814783165989908,45.735,1,0.0,0.2,0.0
-0.008908311815187408,0.20825262929788824,-0.007847193300516905,-1.44,9.9,1.0,0.31525620288703493,45.74,1,0.0,0.2,0.0
-0.0020957023302883415,0.20620949598050975,-0.0059277736930341786,-1.44,9.9,1.0,0.4525894955290184,45.745,1,0.0,0.2,0.0
-0.0017966954225810978,0.2046723026044475,-0.00363756921843584,-1.44,9.9,1.0,0.19318216498304963,45.75,1,0.0,0.2,0.0
-0.016309717340439428,0.20820005253657292,-0.012662187192464152,-1.44,9.9,1.0,0.6204412976469982,45.755,1,0.0,0.2,0.0
-0.0008956139812778771,0.21437795018812802,-0.015669715207035126,-1.44,9.9,1.0,0.10162663655506066,45.76,1,0.0,0.2,0.0
-0.004512823312701917,0.19937615594270022,0.0009933058529930838,-1.44,9.9,1.0,0.605182042909,45.765,1,0.0,0.2,0.0
-0.00021153879517313374,0.20072826466300853,0.002444132696068563,-1.44,9.9,1.0,0.4068117313150239,45.77,1,0.0,0.2,0.0
0.006202377573937749,0.2014593360649183,0.0027568794442515854,-1.44,9.9,1.0,0.43733024079102023,45.775,1,0.0,0.2,0.0
-0.009228054373625885,0.19702616924365626,0.001378041964478443,-1.44,9.9,1.0,0.31525620288703493,45.78,1,0.0,0.2,0.0
0.000856401422406484,0.2046685118829001,-0.005629095714375656,-1.44,9.9,1.0,0.5288857692190092,45.785000000000004,1,0.0,0.2,0.0
-0.010267508043874439,0.20357682352258885,-0.004521740137177119,-1.44,9.9,1.0,0.2542191839350423,45.79,1,0.0,0.2,0.0
0.0019515471923850028,0.20612456512422772,-0.006328136376388641,-1.44,9.9,1.0,0.46784875026701656,45.795,1,0.0,0.2,0.0
-0.010703397904808008,0.20312436361209582,-0.003824073986709204,-1.44,9.9,1.0,0.2542191839350423,45.800000000000004,1,0.0,0.2,0.0
0.0003260733196868636,0.20809387771272206,-0.009176379932618595,-1.44,9.9,1.0,0.5441450239570074,45.805,1,0.0,0.2,0.0
0.002115491656631186,0.2118041531456077,-0.015509037056641164,-1.44,9.9,1.0,0.43733024079102023,45.81,1,0.0,0.2,0.0
0.011959699679280286,0.2121754606399199,-0.007170162881285172,-1.44,9.9,1.0,0.605182042909,45.815,1,0.0,0.2,0.0
0.006458102915908614,0.20820996333845865,-0.003117951122276259,-1.44,9.9,1.0,0.42207098605302207,45.82,1,0.0,0.2,0.0
0.009596610646913946,0.2056387731197644,-0.0012507747857022713,-1.44,9.9,1.0,0.43733024079102023,45.825,1,0.0,0.2,0.0
-0.007912273711999698,0.20853318915932678,-0.0071935137728555915,-1.44,9.9,1.0,0.42207098605302207,45.83,1,0.0,0.2,0.0
0.0020771332582452257,0.20396121376240905,0.0029096961530386497,-1.44,9.9,1.0,0.5441450239570074,45.835,1,0.0,0.2,0.0
-0.01540286420400083,0.1965736925251914,0.0019369422973201597,-1.44,9.9,1.0,0.31525620288703493,45.84,1,0.0,0.2,0.0
-0.020925750223668462,0.20413405924386407,-0.0028337282391596424,-1.44,9.9,1.0,0.513626514481011,45.845,1,0.0,0.2,0.0
-0.007465723647565866,0.20567934045247377,4.5093339204832595e-05,-1.44,9.9,1.0,0.3305154576250331,45.85,1,0.0,0.2,0.0
-0.009801713989013002,0.2026555232307651,-0.0007400112966103517,-1.44,9.9,1.0,0.696737571336989,45.855000000000004,1,0.0,0.2,0.0
-0.007185126709724077,0.20598756577208827,-0.003534831220057851,-1.44,9.9,1.0,0.22370067445904596,45.86,1,0.0,0.2,0.0
-0.025851179794992598,0.20050067228473828,-0.004488916524425579,-1.44,9.9,1.0,0.5594042786950055,45.865,1,0.0,0.2,0.0
-0.014564039691463254,0.19935021818213322,0.0014348817665165694,-1.44,9.9,1.0,0.3305154576250331,45.87,1,0.0,0.2,0.0
-0.016345373836536864,0.20508541487552204,-0.0013800198213034648,-1.44,9.9,1.0,0.5899227881710019,45.875,1,0.0,0.2,0.0
-0.013406861662638325,0.210761096826081,-0.007646180592046579,-1.44,9.9,1.0,0.14740440076905514,45.88,1,0.0,0.2,0.0
0.0041919200387434685,0.21359958430934686,-0.006097263983791392,-1.44,9.9,1.0,0.8188116092410311,45.885,1,0.0,0.2,0.0
-0.00047484337406154093,0.21175897542532796,-0.00882385259616552,-1.44,9.9,1.0,0.46784875026701656,45.89,1,0.0,0.2,0.0
-0.00953305811575172,0.21174276387187774,-0.008689400519064232,-1.44,9.9,1.0,0.4831080050050147,45.895,1,0.0,0.2,0.0
0.004635662841425793,0.21724319965686356,-0.009229973883918628,-1.44,9.9,1.0,0.23895992919704412,45.9,1,0.0,0.2,0.0
-0.012492109351900716,0.20644375902721182,-0.006033421106651776,-1.44,9.9,1.0,0.6204412976469982,45.905,1,0.0,0.2,0.0
-0.007956385769005264,0.20472258135031726,0.00014118446514526834,-1.44,9.9,1.0,0.2542191839350423,45.910000000000004,1,0.0,0.2,0.0
-0.013368774390337484,0.2009060455365389,-0.0009117548984733147,-1.44,9.9,1.0,0.3610339671010294,45.915,1,0.0,0.2,0.0
0.0033024019216482538,0.21122511515639547,-0.008998965740196898,-1.44,9.9,1.0,0.17792291024505147,45.92,1,0.0,0.2,0.0
-0.006783513457864115,0.2018718200492921,-0.0014046190833896313,-1.44,9.9,1.0,0.4068117313150239,45.925000000000004,1,0.0,0.2,0.0
-0.0015768222561858862,0.20595573425647887,-0.004622768651186224,-1.44,9.9,1.0,0.3305154576250331,45.93,1,0.0,0.2,0.0
-0.004679704375208802,0.20693523770690486,-0.005576779336518716,-1.44,9.9,1.0,0.5746635334330037,45.935,1,0.0,0.2,0.0
-0.013733761231200743,0.20977890836889249,-0.013290738735544991,-1.44,9.9,1.0,0.11688589129305882,45.94,1,0.0,0.2,0.0
-0.0052929227714045525,0.20737624733418442,-0.007829002248261968,-1.44,9.9,1.0,0.4983672597430129,45.945,1,0.0,0.2,0.0
0.0091772465274794,0.2191816645756028,-0.01344986387108246,-1.44,9.9,1.0,0.42207098605302207,45.95,1,0.0,0.2,0.0
-0.007399964152348225,0.2114863820887881,-0.008599007782569558,-1.44,9.9,1.0,0.5899227881710019,45.955,1,0.0,0.2,0.0
0.006743094911324389,0.21672850118171,-0.009941585516949472,-1.44,9.9,1.0,0.31525620288703493,45.96,1,0.0,0.2,0.0
0.006571572257197719,0.21463340828948552,-0.0072811948961144235,-1.44,9.9,1.0,0.4983672597430129,45.965,1,0.0,0.2,0.0
-0.008959275723855182,0.20611726294059704,-0.000997887871713272,-1.44,9.9,1.0,0.4525894955290184,45.97,1,0.0,0.2,0.0
-0.0019911491078721468,0.21420869046756855,-0.008709574011492065,-1.44,9.9,1.0,0.5746635334330037,45.975,1,0.0,0.2,0.0
-0.00949827377892371,0.20876435485530118,-0.0021899253152284684,-1.44,9.9,1.0,0.26947843867304044,45.980000000000004,1,0.0,0.2,0.0
-0.009571195347402719,0.20979819088297286,-0.009568681155521903,-1.44,9.9,1.0,0.513626514481011,45.985,1,0.0,0.2,0.0
-0.009650252912226294,0.21753250788225728,-0.01941505450964442,-1.44,9.9,1.0,0.3762932218390276,45.99,1,0.0,0.2,0.0
-0.014195799562163696,0.2153870153530994,-0.018727333630603436,-1.44,9.9,1.0,0.605182042909,45.995,1,0.0,0.2,0.0
-0.0229795949813532,0.20621308056053253,-0.013839994952811574,-1.44,9.9,1.0,0.2847376934110386,46.0,1,0.0,0.2,0.0
-0.007039277576078058,0.19907459474453465,-0.001499516975348334,-1.44,9.9,1.0,0.5899227881710019,46.005,1,0.0,0.2,0.0
-0.006866099547164527,0.19220583637461758,0.0052117290139143185,-1.44,9.9,1.0,0.2847376934110386,46.01,1,0.0,0.2,0.0
-0.01023199053638226,0.19226297127052294,0.008411107780645855,-1.44,9.9,1.0,0.6357005523849963,46.015,1,0.0,0.2,0.0
0.010408971996064945,0.19479487698167475,0.008638042033729284,-1.44,9.9,1.0,0.23895992919704412,46.02,1,0.0,0.2,0.0
-0.0012791170821885049,0.19451805792487034,0.005832205578562606,-1.44,9.9,1.0,0.4068117313150239,46.025,1,0.0,0.2,0.0
-2.262029332388234e-05,0.1997130564819565,-0.0018489886863300397,-1.44,9.9,1.0,0.39155247657702574,46.03,1,0.0,0.2,0.0
0.008545890280255285,0.20245704053507402,-0.002702616467670413,-1.44,9.9,1.0,0.4525894955290184,46.035000000000004,1,0.0,0.2,0.0
0.01249267400376242,0.20688600217232786,-0.007808140787691627,-1.44,9.9,1.0,0.3305154576250331,46.04,1,0.0,0.2,0.0
0.024876587197729637,0.2163651487031724,-0.01299099931954027,-1.44,9.9,1.0,0.2847376934110386,46.045,1,0.0,0.2,0.0
0.006508475449468953,0.21039410024732327,-0.009682582563298346,-1.44,9.9,1.0,0.6662190618609927,46.050000000000004,1,0.0,0.2,0.0
0.012242189652897651,0.20792677203469828,-0.0021619357061079324,-1.44,9.9,1.0,0.3610339671010294,46.055,1,0.0,0.2,0.0
-0.006586825472389016,0.204065255518302,-0.00564473452157875,-1.44,9.9,1.0,0.3762932218390276,46.06,1,0.0,0.2,0.0
-0.006405136280396423,0.20396190126702926,-0.007330127807804521,-1.44,9.9,1.0,0.5899227881710019,46.065,1,0.0,0.2,0.0
0.011902294333503316,0.2062488734157873,0.0009521942950476005,-1.44,9.9,1.0,0.4983672597430129,46.07,1,0.0,0.2,0.0
0.005031173008994162,0.2112822195234891,-0.003702021224263285,-1.44,9.9,1.0,0.696737571336989,46.075,1,0.0,0.2,0.0
0.005653267473070555,0.21646025776858221,-0.009172807791440734,-1.44,9.9,1.0,0.43733024079102023,46.08,1,0.0,0.2,0.0
-0.009480030566647792,0.20497822302070187,-0.0033331568759661406,-1.44,9.9,1.0,0.26947843867304044,46.085,1,0.0,0.2,0.0
-0.016759648505807932,0.20284131745039008,-0.0023409181310307804,-1.44,9.9,1.0,0.5746635334330037,46.09,1,0.0,0.2,0.0
0.005052809531075269,0.20703732484082005,-0.0006922016931440617,-1.44,9.9,1.0,0.46784875026701656,46.095,1,0.0,0.2,0.0
0.001585210772870639,0.2046710427319009,-0.0016921610575111924,-1.44,9.9,1.0,0.39155247657702574,46.1,1,0.0,0.2,0.0
-0.014659302981733858,0.20250056748294878,-0.005991218022993787,-1.44,9.9,1.0,0.5746635334330037,46.105000000000004,1,0.0,0.2,0.0
-0.003220706791895881,0.21340544581644766,-0.015064596656518442,-1.44,9.9,1.0,0.4983672597430129,46.11,1,0.0,0.2,0.0
0.01308275965769644,0.20997848956172221,-0.011061746083040162,-1.44,9.9,1.0,0.5441450239570074,46.115,1,0.0,0.2,0.0
0.010437145775634071,0.21451982208437587,-0.014585600177537454,-1.44,9.9,1.0,0.29999694814903677,46.12,1,0.0,0.2,0.0
0.016645454828335706,0.21147185803814442,-0.005716171130013305,-1.44,9.9,1.0,0.3762932218390276,46.125,1,0.0,0.2,0.0
-0.0005447754165641823,0.21072902015383202,-0.007308990607258232,-1.44,9.9,1.0,0.5441450239570074,46.13,1,0.0,0.2,0.0
-0.008970000348077814,0.204778548259475,-0.002131820874514017,-1.44,9.9,1.0,0.696737571336989,46.135,1,0.0,0.2,0.0
-0.00864858055757048,0.20247887812864315,0.00021260455138637699,-1.44,9.9,1.0,0.4983672597430129,46.14,1,0.0,0.2,0.0
-0.008040133235444898,0.20070295754064027,-0.0010420101043627135,-1.44,9.9,1.0,0.4983672597430129,46.145,1,0.0,0.2,0.0
0.005293267601835981,0.20555619625873361,-0.003335042556229999,-1.44,9.9,1.0,0.5899227881710019,46.15,1,0.0,0.2,0.0
0.0075894291517466135,0.20954824712974737,-0.0013069765204601843,-1.44,9.9,1.0,0.31525620288703493,46.155,1,0.0,0.2,0.0
-0.01262290173518255,0.20292678159782615,-0.0013691630263349239,-1.44,9.9,1.0,0.22370067445904596,46.160000000000004,1,0.0,0.2,0.0
-0.027185601829488048,0.1941715074145086,0.0002785932239660565,-1.44,9.9,1.0,0.43733024079102023,46.165,1,0.0,0.2,0.0
-0.005017372442947285,0.19910303535417032,0.00289521294001785,-1.44,9.9,1.0,0.43733024079102023,46.17,1,0.0,0.2,0.0
-0.017766119231343826,0.20489754710726307,-0.005255197040740256,-1.44,9.9,1.0,0.42207098605302207,46.175000000000004,1,0.0,0.2,0.0
-0.03013875851660729,0.20136612625694592,-0.005021797036540536,-1.44,9.9,1.0,0.5441450239570074,46.18,1,0.0,0.2,0.0
-0.03714593412482741,0.19948081178127794,-0.005529668217485389,-1.44,9.9,1.0,0.3610339671010294,46.185,1,0.0,0.2,0.0
-0.011749796659741471,0.20997335476815493,-0.00910978660290655,-1.44,9.9,1.0,0.3305154576250331,46.19,1,0.0,0.2,0.0
-0.005083926409376988,0.20319321296562656,0.003517329768385255,-1.44,9.9,1.0,0.46784875026701656,46.195,1,0.0,0.2,0.0
-0.007726956358080833,0.20493974131409326,-0.002121663886958946,-1.44,9.9,1.0,0.5288857692190092,46.2,1,0.0,0.2,0.0
-1.5439185735411334e-05,0.200688495507484,-0.0025179521567197066,-1.44,9.9,1.0,0.5594042786950055,46.205,1,0.0,0.2,0.0
0.005981513598732081,0.21597153272866365,-0.010131453319502062,-1.44,9.9,1.0,0.696737571336989,46.21,1,0.0,0.2,0.0
-0.0037289403436878733,0.2141969754734093,-0.013538516239967716,-1.44,9.9,1.0,0.42207098605302207,46.215,1,0.0,0.2,0.0
-0.001508501382329617,0.2053522910847397,-0.00277636451246275,-1.44,9.9,1.0,0.29999694814903677,46.22,1,0.0,0.2,0.0
0.0072991436210004135,0.2123441209735475,-0.005244421050592119,-1.44,9.9,1.0,0.4068117313150239,46.225,1,0.0,0.2,0.0
0.0029206095869754025,0.20630381123241637,-0.00731372870040101,-1.44,9.9,1.0,0.4068117313150239,46.230000000000004,1,0.0,0.2,0.0
-0.01879641719505862,0.20131288281461612,-0.0076195722829994275,-1.44,9.9,1.0,0.5594042786950055,46.235,1,0.0,0.2,0.0
-0.00521371071184671,0.20690909602109842,-0.004236437293786556,-1.44,9.9,1.0,0.4831080050050147,46.24,1,0.0,0.2,0.0
0.01362910560316913,0.20905010409472743,-0.0030697077270498466,-1.44,9.9,1.0,0.46784875026701656,46.245,1,0.0,0.2,0.0
0.009363663962189132,0.20253555373843404,0.006074559894716142,-1.44,9.9,1.0,0.4983672597430129,46.25,1,0.0,0.2,0.0
