time,pattern,bpm,obs_wrist,cmd_DF,real_P_DF,target_val
6.9760008045705035e-06,single_4,60.0,0.025132741228718343,-0.117949195,0.26461527,19.999999221366622
0.29219516800003476,single_4,60.0,0.025132741228718343,0.7233455,0.51700366,0.0
0.41602896000040346,single_4,60.0,0.025132741228718343,0.4453835,0.4336151,0.0
0.43609551999998075,single_4,60.0,0.025132741228718343,0.53044057,0.4591322,0.0
0.45616723200055276,single_4,60.0,0.025132741228718343,0.5138421,0.45415264,0.0
0.476253856000767,single_4,60.0,0.025132741228718343,0.48631668,0.44589502,0.0
0.49633216000074754,single_4,60.0,0.025132741228718343,0.60954964,0.48286492,0.0
0.5164056000003256,single_4,60.0,0.025132741228718343,0.8255151,0.5476545,0.0
0.5364829120007926,single_4,60.0,0.025132741228718343,0.9320549,0.5796165,0.0
0.5565568000001804,single_4,60.0,0.025132741228718343,0.8290615,0.54871845,0.0
0.5766315200007739,single_4,60.0,0.025132741228718343,0.38807023,0.4164211,0.0
0.596708896000564,single_4,60.0,0.025132741228718343,0.031000167,0.30930007,0.0
0.616783616000248,single_4,60.0,0.025132741228718343,-0.16077442,0.2517677,0.0
0.6368581120004819,single_4,60.0,0.025132741228718343,-0.20117813,0.23964657,0.0
0.6569354240000393,single_4,60.0,0.025132741228718343,0.29889637,0.3896689,0.0
0.6770099519999349,single_4,60.0,0.025132741228718343,0.69328415,0.5079853,0.0
0.6970833920004225,single_4,60.0,0.025132741228718343,0.8214984,0.54644954,0.0
0.7171610880004664,single_4,60.0,0.025132741228718343,0.6619898,0.49859697,0.0
0.7401654720006263,single_4,60.0,0.025132741228718343,0.7361934,0.52085805,0.0
0.7602384320007332,single_4,60.0,0.025132741228718343,0.8842503,0.56527513,0.0
0.7803289600005883,single_4,60.0,0.025132741228718343,0.96733344,0.59020007,0.0
0.8004110080000828,single_4,60.0,0.025132741228718343,0.69159895,0.50747967,0.0
0.8204779840007177,single_4,60.0,0.025132741228718343,-0.4149767,0.175507,0.0
0.8405559360007828,single_4,60.0,0.025132741228718343,-1.0,0.0,0.0
0.8606550080003217,single_4,60.0,0.025132741228718343,-1.0,0.0,0.0
0.8807351040004505,single_4,60.0,0.025132741228718343,-1.0,0.0,0.0
0.9008178240001143,single_4,60.0,0.025132741228718343,-1.0,0.0,0.00764310797661501
0.9209075520002443,single_4,60.0,0.025132741228718343,-1.0,0.0,0.13415492489643682
0.9409980480004378,single_4,60.0,0.025132741228718343,0.5134286,0.45402864,1.2346011985125118
0.9610823040002288,single_4,60.0,0.025132741228718343,-1.0,0.0,5.95399619787159
0.9811543360001451,single_4,60.0,0.025132741228718343,0.793664,0.5380992,15.053417356221066
1.0012313600000198,single_4,60.0,0.025132741228718343,-0.7413055,0.07760836,19.975754748498723
1.0213086720004867,single_4,60.0,0.025132741228718343,0.79253435,0.5377603,13.908284525388002
1.041401376000067,single_4,60.0,0.025132741228718343,0.3648516,0.4094555,5.0757440539381395
1.0614944000008109,single_4,60.0,0.025132741228718343,0.55846256,0.4675388,0.9709146519549293
1.0815752000007706,single_4,60.0,0.025132741228718343,0.53561056,0.4606832,0.09750239564340665
1.1016570560004766,single_4,60.0,0.025132741228718343,0.5248424,0.45745274,0.0
1.121733408000182,single_4,60.0,0.025132741228718343,0.60260475,0.48078144,0.0
1.1418233600006715,single_4,60.0,0.025132741228718343,0.56965405,0.4708962,0.0
1.1618997760006096,single_4,60.0,0.025132741228718343,0.53062737,0.45918822,0.0
1.181977504000315,single_4,60.0,0.025132741228718343,0.51812947,0.45543885,0.0
1.202052384000126,single_4,60.0,0.025132741228718343,0.6055519,0.4816656,0.0
1.2221291519999795,single_4,60.0,0.025132741228718343,0.60221,0.48066303,0.0
1.2422178560000248,single_4,60.0,0.025132741228718343,0.5395388,0.46186167,0.0
1.2622953600002802,single_4,60.0,0.025132741228718343,0.51822436,0.4554673,0.0
1.282373536000705,single_4,60.0,0.025132741228718343,0.5402977,0.46208933,0.0
1.3024504000004526,single_4,60.0,0.025132741228718343,0.48209906,0.44462973,0.0
1.3225285120006447,single_4,60.0,0.025132741228718343,0.5682653,0.4704796,0.0
1.3426189440006056,single_4,60.0,0.025132741228718343,0.50409013,0.45122704,0.0
1.3627096320005876,single_4,60.0,0.025132741228718343,0.46547943,0.43964383,0.0
1.3827920640005686,single_4,60.0,0.025132741228718343,0.56367654,0.469103,0.0
1.402868959999978,single_4,60.0,0.025132741228718343,0.48158497,0.44447553,0.0
1.4229461439999795,single_4,60.0,0.025132741228718343,0.44686294,0.4340589,0.0
1.4430404479999197,single_4,60.0,0.025132741228718343,0.55499387,0.46649817,0.0
1.4631166400004076,single_4,60.0,0.025132741228718343,0.4873569,0.44620708,0.0
1.4832048640000721,single_4,60.0,0.025132741228718343,0.52841926,0.4585258,0.0
1.5032865279999896,single_4,60.0,0.025132741228718343,0.7324697,0.51974094,0.0
1.5233584320003501,single_4,60.0,0.025132741228718343,0.8769568,0.56308705,0.0
1.5434349440001824,single_4,60.0,0.025132741228718343,0.93612635,0.5808379,0.0
1.563508768000247,single_4,60.0,0.025132741228718343,0.7392658,0.5217798,0.0
1.5835858240006928,single_4,60.0,0.025132741228718343,0.2008918,0.36026752,0.0
