time,pattern,bpm,obs_wrist,cmd_DF,real_P_DF,target_val
4.319999789004214e-06,single_4,150.0,0.012566370614359171,-0.3554085,0.19337747,19.99999970140163
0.2643634559999555,single_4,150.0,0.012566370614359171,-0.7150605,0.08548186,0.0
0.3920849599999201,single_4,150.0,0.11938052083641214,-0.5406522,0.13780434,19.022338269930795
0.41216111999983696,single_4,150.0,0.15393804002589986,-0.1410184,0.25769448,17.768336089189877
0.4322474239997973,single_4,150.0,0.16336281798666924,0.003274411,0.30098236,8.704282882353251
0.4523304320000534,single_4,150.0,0.16022122533307945,-0.15506499,0.25348052,2.2365913383186653
0.47240876799969556,single_4,150.0,0.16022122533307945,0.02737251,0.30821174,0.30158859063211757
0.492483455999718,single_4,150.0,0.15707963267948966,0.2575741,0.37727225,0.021347525805195704
0.5125607999998465,single_4,150.0,0.1916371518689774,0.47463042,0.44238913,0.0
0.53263436799989,single_4,150.0,0.22305307840487532,0.6793776,0.50381327,0.0
0.5527114879996589,single_4,150.0,0.22305307840487532,0.8008295,0.5402489,0.0
0.5727848319993427,single_4,150.0,0.29216811678385074,0.75079495,0.5252385,0.0
0.5928620479999154,single_4,150.0,0.39269908169872414,0.6792327,0.5037698,0.0
0.6129345279996414,single_4,150.0,0.5497787143782138,0.47574085,0.4427223,0.0
0.6330129600000873,single_4,150.0,0.7131415323648831,-0.5029947,0.14910159,0.0
0.6531324799998401,single_4,150.0,0.7131415323648831,-0.5347959,0.13956124,0.0
0.6732139519999691,single_4,150.0,0.895353906273091,-0.6435363,0.10693911,0.0
0.6932905599996957,single_4,150.0,1.0210176124166828,-0.64453626,0.106639124,0.0
0.7133911040000385,single_4,150.0,1.0901326507956584,-0.28364843,0.21490549,0.049531402356315896
0.7334799999998722,single_4,150.0,1.0901326507956584,-0.5609431,0.13171707,0.5803081366324991
0.75355686399962,single_4,150.0,1.0649999095669398,-0.6911782,0.09264654,3.561423656069329
0.7736390399995798,single_4,150.0,0.9581857593448869,0.25713655,0.377141,11.470885204999103
0.7937212480001108,single_4,150.0,0.8230972752405258,0.006718248,0.30201548,19.37907919572014
0.813797727999372,single_4,150.0,0.7037167544041136,0.30426213,0.39127865,17.1745808851321
0.8338728959997752,single_4,150.0,0.7037167544041136,0.009048283,0.30271447,7.987148454865862
0.8539490240000305,single_4,150.0,0.5434955290710343,-0.15712732,0.25286183,1.9490352783572595
0.8740326719998848,single_4,150.0,0.3801327110843649,-0.008690268,0.29739293,0.24934022611789303
0.8941109439992942,single_4,150.0,0.25761059759436306,0.3011514,0.39034542,0.0167431920049877
0.9141865279998456,single_4,150.0,0.16022122533307945,0.539803,0.4619409,0.0
0.9342764799994256,single_4,150.0,0.16022122533307945,0.72640896,0.5179227,0.0
0.9543521599998712,single_4,150.0,0.21048670779051612,0.81151515,0.5434545,0.0
0.9744357760000639,single_4,150.0,0.34871678454846705,0.7433566,0.523007,0.0
0.9945114559996,single_4,150.0,0.546637121724624,0.68746096,0.5062383,0.0
1.014618655999584,single_4,150.0,0.546637121724624,0.4430381,0.43291146,0.0
1.0347046400002,single_4,150.0,0.7696902001294994,-0.5254929,0.14235213,0.0
1.0547975039999073,single_4,150.0,0.9613273519984766,-0.5945324,0.121640295,0.0
1.0748863680000795,single_4,150.0,1.1184069846779663,-0.67492443,0.097522676,0.0
1.094965215999764,single_4,150.0,1.1906636157105317,-0.67131364,0.09860591,0.0
1.1150625279997257,single_4,150.0,1.1906636157105317,-0.2840381,0.21478859,0.062301670092553586
1.135143935999622,single_4,150.0,1.184380430403352,-0.6349716,0.10950852,0.6912076757836217
1.155219967999983,single_4,150.0,1.1058406140636072,-0.6329353,0.11011942,4.021002544894955
1.175291871999434,single_4,150.0,1.0115928344559135,0.18015602,0.35404682,12.272230194140068
1.1953861759993742,single_4,150.0,1.0115928344559135,-0.044821516,0.28655356,19.6622858301889
1.215467967999757,single_4,150.0,0.9016370915802706,0.1669305,0.35007915,16.51593787182918
1.236071231999631,single_4,150.0,0.7225663103256524,-0.04718989,0.28584304,7.06268472001603
1.2561439679993782,single_4,150.0,0.5089380098815465,-0.23423752,0.22972874,1.6064329457810969
1.2762204159998873,single_4,150.0,0.31730085801256913,0.059271753,0.31778157,0.19168360082932984
1.2962964159996773,single_4,150.0,0.31730085801256913,0.31301194,0.39390358,0.012002173579730295
1.3163728640001864,single_4,150.0,0.11938052083641214,0.57495373,0.47248617,0.0
1.3364447679996374,single_4,150.0,0.1790707812546182,0.75051457,0.52515435,0.0
1.3565329919993019,single_4,150.0,0.41469023027385266,0.82406116,0.5472184,0.0
1.3766094719994726,single_4,150.0,0.5937610115284708,0.77028525,0.5310856,0.0
1.3966831039997487,single_4,150.0,0.5937610115284708,0.6629561,0.49888685,0.0
1.4167581439996866,single_4,150.0,0.7728317927830891,0.33083248,0.39924976,0.0
1.4368308799994338,single_4,150.0,0.9299114254625788,-0.5683571,0.12949288,0.0
1.4569058239994774,single_4,150.0,1.0587167242597602,-0.63157433,0.1105277,0.0
1.476985663999585,single_4,150.0,1.0587167242597602,-0.6589589,0.102312334,0.0
1.4970775679994404,single_4,150.0,1.1184069846779663,-0.65558505,0.10332449,0.0
1.5171519999994416,single_4,150.0,1.1121237993707869,-0.26750395,0.21974881,0.08247165588366004
1.537230207999528,single_4,150.0,1.0555751316061706,-0.67388606,0.097834185,0.8552981506067892
1.5573048959995504,single_4,150.0,0.9896016858807848,-0.30316696,0.20904991,4.652639761023412
1.5773816639994038,single_4,150.0,0.9896016858807848,-0.06260253,0.28121924,13.282680582956012
1.5974559679998492,single_4,150.0,0.8890707209659114,-0.098818555,0.27035445,19.89671404043389
1.6175297599993428,single_4,150.0,0.7414158662471911,0.06448296,0.31934488,15.641040875527114
1.6376080959998944,single_4,150.0,0.5403539364174443,-0.06845952,0.27946216,6.451012955001982
1.6576827199996842,single_4,150.0,0.5403539364174443,-0.20719996,0.23784003,1.3963969671002476
