time,pattern,bpm,obs_wrist,cmd_DF,real_P_DF,target_val
7.360000381595455e-06,single_4,60.0,0.02199114857512855,-0.11685637,0.26494312,19.999999133286327
0.2885062720006317,single_4,60.0,0.02199114857512855,0.724161,0.51724833,0.0
0.41231043200059503,single_4,60.0,0.14765485471872025,0.45723855,0.43717158,0.0
0.43238128000029974,single_4,60.0,0.1947787445225672,0.540436,0.4621308,0.0
0.4524377280004046,single_4,60.0,0.24504422698000386,0.47645205,0.44293565,0.0
0.47247299200080306,single_4,60.0,0.3141592653589793,0.4967112,0.44901338,0.0
0.49255171200002223,single_4,60.0,0.4115486376202629,0.6498879,0.4949664,0.0
0.5126240640001924,single_4,60.0,0.4115486376202629,0.81926703,0.5457801,0.0
0.5326976000005743,single_4,60.0,0.5529203070318036,0.93024373,0.57907313,0.0
0.5527651520005747,single_4,60.0,0.681725605828985,0.90351665,0.571055,0.0
0.572840160000851,single_4,60.0,0.8105309046261666,0.6162803,0.4848841,0.0
0.5929147840006408,single_4,60.0,0.8105309046261666,0.055075854,0.31652278,0.0
0.6129905280004095,single_4,60.0,0.91106186954104,-0.20826039,0.23752189,0.0
0.6330679360007707,single_4,60.0,1.0053096491487337,-0.2953012,0.21140964,0.0
0.6531409920007718,single_4,60.0,1.049291946298991,0.15383923,0.34615177,0.0
0.6732149440003923,single_4,60.0,1.0367255756846316,0.47921747,0.44376528,0.0
0.6932891200003723,single_4,60.0,1.0367255756846316,0.78205,0.53461504,0.0
0.7133791360001851,single_4,60.0,0.986460093227195,0.62577504,0.48773256,0.0
0.7334522560004189,single_4,60.0,0.9393362034233481,0.6818743,0.5045623,0.0
0.7535290560008434,single_4,60.0,0.835663645854885,0.82380134,0.5471404,0.0
0.7736044160001256,single_4,60.0,0.7068583470577035,0.9784275,0.5935283,0.0
0.793680224000127,single_4,60.0,0.7068583470577035,0.704447,0.5113341,0.0
0.8137553920005303,single_4,60.0,0.6188937527571893,-0.28794137,0.21361761,0.0
0.8338299840006584,single_4,60.0,0.6283185307179586,-1.0,0.0,0.0
0.8539047680005751,single_4,60.0,0.7005751617505239,-1.0,0.0,0.0
