time,pattern,bpm,obs_wrist,cmd_DF,real_P_DF,target_val
5.727999450755306e-06,single_8,60.0,-0.003141592653589793,0.5334758,0.46004277,19.999999475040365
0.303911072000119,single_8,60.0,-0.003141592653589793,0.71086156,0.5132585,0.0
0.427874719999636,single_8,60.0,0.21991148575128552,-1.0,0.0,0.3116381504123484
0.4479373439999108,single_8,60.0,0.39269908169872414,0.6202915,0.48608747,2.287172077349264
0.46800944000005984,single_8,60.0,0.5874778262212913,-1.0,0.0,8.81994408355997
0.4880804479998915,single_8,60.0,0.804247719318987,0.81628627,0.54488593,17.851217222677906
0.508163808000063,single_8,60.0,0.804247719318987,0.48831487,0.4464945,18.961565551590564
0.5282332799997675,single_8,60.0,0.9833185005736051,0.86991656,0.560975,10.570190198667778
0.5483051199998954,single_8,60.0,1.093274243449248,0.8891671,0.56675017,3.0926384039329804
0.5683861440002147,single_8,60.0,1.1623892818282233,0.76689875,0.53006965,0.4744497917838106
0.5884606720001102,single_8,60.0,1.184380430403352,0.1899139,0.35697418,0.038216033778357784
0.6085353600001326,single_8,60.0,1.184380430403352,-0.16081907,0.25175428,0.0
0.6286087999997108,single_8,60.0,1.152964503867454,-0.3121859,0.20634425,0.0
0.648683231999712,single_8,60.0,1.093274243449248,-0.0032841265,0.29901478,0.0
0.6720409919998929,single_8,60.0,1.0273007977238624,0.46027142,0.4380814,0.0
0.6921157119995769,single_8,60.0,0.9833185005736051,0.8142564,0.54427695,0.0
0.715884415999426,single_8,60.0,0.8890707209659114,0.64828867,0.49448663,0.0
0.7359495999999126,single_8,60.0,0.8890707209659114,0.69079185,0.50723755,0.0
0.7560233599997446,single_8,60.0,0.7791149780902688,0.85485363,0.5564561,0.0
0.7761026239995772,single_8,60.0,0.681725605828985,0.98692715,0.59607816,0.0
0.7961803520001922,single_8,60.0,0.653451271946677,0.6920644,0.5076193,0.0
0.8198703359994397,single_8,60.0,0.7005751617505239,-0.47378257,0.15786524,0.0
0.8399440960001812,single_8,60.0,0.7005751617505239,-1.0,0.0,0.0
0.8600190719998864,single_8,60.0,0.8105309046261666,-1.0,0.0,0.0
0.8800907200002257,single_8,60.0,0.8702211650443727,-1.0,0.0,0.0
0.9038906239993594,single_8,60.0,0.8230972752405258,-1.0,0.0,0.012352739104868145
0.9239642239999739,single_8,60.0,0.6314601233715484,-1.0,0.0,0.19604342033067312
0.944041983999341,single_8,60.0,0.6314601233715484,-1.0,0.0,1.633447202394191
0.9641182079994906,single_8,60.0,0.30473448739820996,0.2736428,0.38209286,7.14012209124707
0.9841999039999791,single_8,60.0,0.10681415022205297,-1.0,0.0,16.379291879097092
1.0042748799996843,single_8,60.0,-0.012566370614359171,0.7774337,0.5332301,19.709733388181032
1.0243484479997278,single_8,60.0,0.025132741228718343,0.76537114,0.52961135,12.446690167391603
1.0444225599994752,single_8,60.0,0.025132741228718343,0.86460924,0.5593828,4.124897636267414
1.0644953279997935,single_8,60.0,0.18535396656179778,0.83110213,0.54933065,0.7174976594195099
1.0877561279994552,single_8,60.0,0.3801327110843649,0.15905929,0.3477178,0.042206622979532815
1.1078283199994985,single_8,60.0,0.4429645641561608,-0.11157404,0.2665278,0.0
1.1278991680001127,single_8,60.0,0.5843362335677015,-0.29321468,0.21203561,0.0
1.1479711359997964,single_8,60.0,0.5843362335677015,-0.05167959,0.28449613,0.0
1.1719083520001732,single_8,60.0,0.7194247176720626,0.49567324,0.44870198,0.0
1.1919813119993705,single_8,60.0,0.8262388678941155,0.8330363,0.5499109,0.0
1.2120562559994141,single_8,60.0,0.8765043503515523,0.6539626,0.4961888,0.0
1.2321293439999863,single_8,60.0,0.9330530181161686,0.6957464,0.508724,0.0
1.2522082559999035,single_8,60.0,0.9330530181161686,0.82989144,0.5489675,0.0
1.2722806080000737,single_8,60.0,0.91106186954104,0.9774488,0.59323466,0.0
1.2923557759995674,single_8,60.0,0.8796459430051421,0.72892857,0.5186786,0.0
1.3124336319997383,single_8,60.0,0.8450884238156544,-0.04850851,0.28544745,0.0
1.332529983999848,single_8,60.0,0.8388052385084747,-1.0,0.0,0.0
1.3558481919999394,single_8,60.0,0.8388052385084747,-1.0,0.0,0.0
1.3758903039997676,single_8,60.0,0.8450884238156544,-1.0,0.0,0.0
1.39596499199979,single_8,60.0,0.819955682586936,-1.0,0.0,0.0
1.416037951999897,single_8,60.0,0.7037167544041136,-1.0,0.0,0.07107865985271326
1.43611379199956,single_8,60.0,0.44610615680975063,0.5211929,0.4563579,0.7638179644850343
1.4561846719998357,single_8,60.0,0.44610615680975063,-1.0,0.0,4.30555435379452
1.476274912000008,single_8,60.0,0.15393804002589986,0.7691167,0.530735,12.74868887607993
1.4963517759997558,single_8,60.0,0.0439822971502571,-0.64328456,0.10701463,19.7881770935729
1.5164254399996935,single_8,60.0,0.10995574287564276,0.84711194,0.5541336,16.117348044999304
1.5397320960000798,single_8,60.0,0.30159289474462014,0.83085716,0.54925716,5.65658702661184
1.5598060479997002,single_8,60.0,0.30159289474462014,0.7995316,0.5398595,1.1437605615191135
1.579879584000082,single_8,60.0,0.40840704496667307,0.3329432,0.39988297,0.12137551874617027
1.6038890239997272,single_8,60.0,0.4932300466135975,-0.06401586,0.28079525,0.0
1.6239645119994748,single_8,60.0,0.5843362335677015,-0.27723813,0.21682857,0.0
1.644040223999582,single_8,60.0,0.7257079029792421,-0.14252816,0.25724155,0.0
1.6641137279993927,single_8,60.0,0.8545132017764238,0.40503204,0.42150962,0.0
1.6841853440000705,single_8,60.0,0.8545132017764238,0.84807384,0.5544222,0.0
1.7042588479998813,single_8,60.0,0.9424777960769379,0.65999544,0.49799865,0.0
1.7243322240001362,single_8,60.0,0.9361946107697584,0.7221054,0.51663166,0.0
1.7444308160002038,single_8,60.0,0.8545132017764238,0.80498284,0.5414949,0.0
1.7645268159994885,single_8,60.0,0.8545132017764238,1.0,0.6,0.0
1.7846039679998285,single_8,60.0,0.7634070148223197,0.9185418,0.57556254,0.0
1.8046997120000015,single_8,60.0,0.6974335690969341,0.60837054,0.4825112,0.0
1.8247863999995388,single_8,60.0,0.6597344572538565,-0.5745642,0.12763074,0.0
1.8448850240001775,single_8,60.0,0.6660176425610361,-1.0,0.0,0.0
1.8649669440001162,single_8,60.0,0.6660176425610361,-1.0,0.0,0.0
1.8850651839993589,single_8,60.0,0.6691592352146258,-1.0,0.0,0.0
1.905138815999635,single_8,60.0,0.6660176425610361,-1.0,0.0,0.014947920132331897
1.9252163199998904,single_8,60.0,0.5529203070318036,-0.9787705,0.0063688518,0.22801433893645054
1.9453268799998114,single_8,60.0,0.5529203070318036,-1.0,0.0,1.8301761757294028
1.96542457599935,single_8,60.0,0.2984513020910303,0.54596806,0.46379045,7.6857219682181634
1.9855072319996907,single_8,60.0,0.01884955592153876,-1.0,0.0,16.906531289518334
2.0055819519993747,single_8,60.0,-0.06283185307179585,0.7985238,0.53955716,19.50763101371808
2.025656159999926,single_8,60.0,0.012566370614359171,0.77189136,0.53156745,11.812300889950038
2.0457464639994214,single_8,60.0,0.012566370614359171,0.8714949,0.5614485,3.749194806999841
2.065828543999487,single_8,60.0,0.182212373908208,0.81160146,0.54348046,0.6243866378711671
2.0859023040002285,single_8,60.0,0.33300882128051806,0.18472463,0.35541737,0.05460485982086144
2.105968576000123,single_8,60.0,0.4178318229274425,-0.086958684,0.2739124,0.0
2.1260498239998924,single_8,60.0,0.5434955290710343,-0.29014015,0.21295796,0.0
2.146135903999493,single_8,60.0,0.5434955290710343,-0.13013813,0.26095855,0.0
2.1664326079999228,single_8,60.0,0.6942919764433443,0.432302,0.42969063,0.0
2.1878684160001285,single_8,60.0,0.8105309046261666,0.9216317,0.5764895,0.0
2.2079604479995396,single_8,60.0,0.8859291283123216,0.6548302,0.49644908,0.0
2.2280482239993944,single_8,60.0,0.895353906273091,0.7174486,0.5152346,0.0
2.24812070400003,single_8,60.0,0.895353906273091,0.8788488,0.56365466,0.0
2.271861151999474,single_8,60.0,0.8545132017764238,0.9894631,0.59683895,0.0
2.291889823999554,single_8,60.0,0.7853981633974483,0.7442419,0.52327263,0.0
2.311971199999789,single_8,60.0,0.7257079029792421,0.05163087,0.31548926,0.0
2.332045119999748,single_8,60.0,0.6942919764433443,-1.0,0.0,0.0
2.355968832000144,single_8,60.0,0.6942919764433443,-1.0,0.0,0.0
2.376038239999616,single_8,60.0,0.6974335690969341,-1.0,0.0,0.0
2.3961199039995336,single_8,60.0,0.6974335690969341,-1.0,0.0,0.0
2.419882239999424,single_8,60.0,0.6126105674500097,-1.0,0.0,0.11773109624071508
2.4399548479996156,single_8,60.0,0.32986722862692824,0.5278593,0.45835778,1.117837539373641
